question,gemini_answer
"За словами Версаче, коли почався найсильніший вітер?",4
Скільки сильних ураганів до Фреда було зафіксовано на схід від 35-го меридіану західної довготи?,3
"Коли Фред знаходився біля островів Кабо-Верде, в якому напрямку він рухався?",4
"Який з наведених нижче стандартів має вищу швидкість, ніж його попередники?",1
Що необхідно для зворотної сумісності 802.11n з 802.11b?,4
У скількох видах програми золотий олімпійський медаліст повинен був брати участь на Іграх Співдружності?,1
Чому олімпійський золотий медаліст не приймав знеболювальні ліки?,4
"Згідно з уривком, що могло призвести до плутанини щодо активності землетрусу?",1
"Згідно з уривком, коли відбулася зміна фази?",3
"""Яке з наступних тверджень про місячний зонд """"Чандраян-1"""" не відповідає дійсності?""",1
Яке з наступних тверджень точно описує місячний зонд?,2
"Виходячи з уривку, який метод запобігання захворюванню буде впроваджено останнім?",3
Як хвороба передається людині?,1
До якого результату може призвести невиконання другого речення?,2
"Згідно з уривком, коли було видалено друге речення?",1
"""Кому злили """"панамські документи""""?""",2
"Згідно з уривком, хто, як стверджувала британська преса, керував багатьма компаніями, що використовувалися для приховування статків?",3
Яка з наведених авіакатастроф призвела до найбільшої кількості людських жертв?,1
"Що з перерахованого нижче не є причиною численних авіакатастроф, які трапляються в Ірані?",2
Що з перерахованого нижче не було включено в звіт Дослідницької групи Іраку?,2
До чого з перерахованого нижче не закликала Дослідницька група Іраку у своєму звіті?,1
"За даними поліції, кого вважали першим помічником Провенцано?",2
"Виходячи з інформації, наведеної в уривку, що стало причиною смерті Фальконе?",1
Що з наведеного нижче не є одним з досягнень Хітоші Сайто?,1
Де Івасакі вдалося уникнути давання обітниць?,2
Хто напав на Івасакі?,2
Коли Алонсо закінчив гонку?,3
Що змусило Шумахера достроково закінчити гонку?,4
"Згідно з уривком, чия робота полягає у встановленні застави для заарештованих?",4
"Згідно з розпорядженням про тимчасове призупинення виконання вироку, згаданим в уривку, право на що мають отримати заарештовані для утримання понад 24 години?",4
"Згідно з уривком, яка причина не була використана для пояснення відміни другого туру?",2
Чому другий тур врешті-решт вважався дипломатами непотрібним?,3
Хто надає судові послуги ФКПТ (Федерально керовані племінні території)?,2
"""Які з наведених нижче тверджень щодо """"політичних агентів"""" ФКПТ не відповідає дійсності?""",2
На яку нагороду було номіновано Емму Стоун?,3
На яку нагороду фільм не було номіновано?,1
Що із зазначеного залишилося в експлуатації після землетрусу?,4
"Згідно з уривком, що із наведеного зазнало шкоди через землетрус?",3
"Згідно з уривком, які із наведених питань не включені в документ?",2
Що із зазначеного не відноситься до вимог Палестини?,2
В якій країні Ма вивчав право?,1
"Згідно з уривком, виступ за більш тісні зв'язки з якою країною сприяв перемозі Ма на виборах?",4
"Як зазначено в уривку, на кого працювала Керолайн Вілсон до того, як покинути місто?",3
"З чотирма перегонами, що залишаються в сезоні, хто займає четверте місце у Водійському Чемпіонаті?",4
"Стосовно перегонів, зазначених в уривку, скільки балів має Кане у Водійському Чемпіонаті?",1
"Згідно з уривком, скільки разів люди спостерігали падіння метеоритів, які згодом виявилися марсіанського походження?",2
"Стосовно зазначеного в уривку, що є правдивим стосовно каменів, які виявилися марсіанського походження?",4
Коли Шумахер завершив кар'єру?,2
Коли Масса зазнав травм?,3
"Згідно з уривком, як домовленість впливатиме АОЛ?",3
Чому із зазначеного може настати кінець у разі дотримання нової домовленості?,3
"Скільки людей було вбито в результаті нападу, які не були співробітниками поліції?",3
Хто повідомив про ймовірного підозрюваного в нападі?,1
Яку винагороду отримав Мітт Ромні через статус Флориди як вирішального штату?,3
"Згідно з уривком, який відсоток голосів отримав Гінгріч у праймеріз?",2
"Згідно з уривком, хто не продовжив балотуватися після отримання результатів зборів?",2
"Згідно з уривком, хто похвалив іншого кандидата після результатів зборів?",2
Де знаходилось єдине місце трансляції шоу до 2015 року?,1
З яким поворотом сюжету станція описує шоу?,2
"Що зібрав Девід Хедлі, що зрештою допомогло в бойовій групі в нападі?",1
"Яким транспортним засобом скористалася бойова група, щоб дістатися в Мумбаї?",3
"Яке твердження точно відображає результат матчу між Надалєм та Раоничем на Брисбен Оупен, зазначений в уривку?",1
"Згідно з уривком, був стан матчу між Надалєм та Раоничем після першої подачі?",2
Яка мовна програма не включена до трьох нових трансляцій Оголені Новини?,3
"Згідно з уривком, де трансляції Оголені Новини не будуть доступні?",3
Скільки учасників не завершили Гігантський Слалом?,3
Яке з наведених тверджень точно відображає результати перегонів на Чемпіонаті?,1
Що із зазначеного вирішила НБА призупинити?,1
"Згідно з уривком, що призвело до побоювання НБА стосовно вірусу?",4
"""Хто забив переможний гол за """"Вашингтон Кепіталс"""" у грі проти """"Атланта Трешерс""""?""",1
"""Хто забив свій 60-й гол в сезоні під час гри """"Кепіталс"""" проти """"Трешерс""""?""",3
Коли Банк Northern Rock потребував підтримки від уряду?,4
"Згідно з уривком, яке з зазначених тверджень точно описує стосунки компанії Virgin Group з Банком Northern Rock?",2
"Як зазначено в уривку, на яку країну впливає підписання Кіотської угоди по клімату?",3
"Чому, на думку колишнього уряду Австралії, зашкодить ратифікація Кіотської угоди?",2
Для якої програми з чим здійснювався набір стрільців?,4
Яке твердження не відображає точно боротьбу зі шкідниками?,1
"Згідно з уривком, де було знайдено розлам?",4
"Згідно з уривком, що відбулося раніше, ніж очікувалося?",2
Що гравцеві потрібно буде робити для керування рухами під час відеогри?,4
Що було розроблено у вигляді телевізійного пульту?,2
Що не було зазначено в останньому повідомленні від інформаційного агентства Синьхуа?,2
Що не було зазначено в першому повідомленні інформаційного агентства Синьхуа?,4
Про що оголосила Сара Даніус під час радіопрограми?,4
З ким не вдалося вийти на зв'язок?,4
"""Хто прокоментував обіцянку як """"важливий крок""""?""",3
Скільки марок створив Сланія для різних країн?,4
"Згідно з уривком, що є ймовірною причиною продовження витоку з вентиляційних отворів резервуара?",3
Чому запобіжні клапани відкрилися?,2
"Наразі, наскільки високо сягає вода в Дев'ятому районі?",3
Під час урагану Катріна що сталося у Дев'ятому районі?,3
Що із зазначеного не було підтверджено Хемілтон?,2
Що саме вчені бажають зрозуміти?,4
"Згідно з уривком, яку роль відігравала місцева поліція у перекритті руху?",3
Що сталося з в'їздами у метро під час перекриття?,1
"Згідно з уривком, чого не відбувалося до моменту, коли фотографа було збито транспортним засобом?",4
"Що фотограф намагався зробити до моменту, коли його збив транспортний засіб?",2
Яке твердження не описує точно стан президента після отримання позитивного результату тестування на наявність вірусу?,1
"Згідно з уривком, яке із зазначених тверджень щодо президента відповідає дійсності?",3
"Згідно з уривком, коли очікувалося ослаблення тропічного циклону Гону?",2
Якою була швидкість вітру на піку тропічного циклону Гону?,3
Що із зазначеного не вважається ознакою Кареніа бревіс?,3
Що із зазначеного Кареніа бревіс не в змозі робити?,2
"Згідно з уривком, що із зазначеного не відбувалося в результаті циклону Феліція?",4
Яке твердження про циклон Феліція не відповідає дійсності?,2
Яке твердження точно відображає результат Гран-прі Угорщини у 2009 році?,3
Коли відбулася аварія?,1
"Згідно з уривком, що із зазначеного зайняло менше часу, ніж дослідники спочатку вважали?",4
Про що із зазначеного не повідомлялося дослідниками?,3
Де відбуватиметься Парад Корів?,2
Яке із зазначених тверджень точно описує Парад Корів?,4
Що спричинило призупинення експлуатації Іл-76 Росією?,2
Що таке Іл-76?,3
Хто здійснював підбір команди сценаристів для роботи над Сімпсонами?,2
"Згідно з висловленням Флюк, хто надсилав їй позитивні відгуки й підтримку?",4
"Згідно з уривком, про що за бажанням деяких людей жінкам не слід говорити?",3
"Згідно з уривком, яке планетарне тіло є найбільш динамічним?",1
"На якому планетарному тілі було виявлено річки та озера, що складаються з прозорої рідини?",2
Які з цих досліджень не є результатом знахідки про пір'я?,4
Чого не мало пір'я динозаврів?,2
Яке із зазначених тверджень про ZMapp не відповідає дійсності?,2
Яке із зазначених тверджень точно описує випробування ПАЛМ?,3
Де на думку дослідників новий чіп буде найбільш значущим?,1
Який метод використовуватиметься для побудови діагностичного інструменту?,2
"Згідно з уривком, яке твердження про лобаті смужки не відповідає дійсності?",4
"Згідно з уривком, яка теорія щодо форми рельєфу вказує на наявність геологічної активності на Місяці?",4
"Згідно з уривком, чого більше не буде до винесення обвинувачення?",1
"Згідно з уривком, що не є поточною проблемою для тюленщиків?",4
"Що ще, крім льоду, впливає на рятувальні роботи?",2
Яку думку Робертс утримався підтверджувати?,3
Яка тема на думку Робертса є занадто неетичною для обговорення?,4
Куди сяють два промені світла?,1
"Згідно з уривком, коли будують нові хмарочоси на ділянці?",4
"""Яка інформація свідчить про те, що """"Сім Сестер"""" являють собою печери?""",1
"""Як спостерігається термічна поведінка """"Семи Сестер""""?""",1
"Згідно з уривком, яке твердження щодо підозрюваного не відповідає дійсності?",4
Яку інформації щодо нападу підтвердили органи влади?,2
Які команди гратимуть у матчі в Елліс Парк?,3
З ким Спрінгбокс гратимуть свій наступний матч?,1
З чим із зазначеного мала проблеми космічна станція під час місії?,2
"Згідно з уривком, якою була мета місії космічної станції?",3
Яке із зазначених тверджень щодо справи не відповідає дійсності?,4
Які із зазначених тверджень точно описують справу?,4
"Згідно з уривком, за який клуб почав грати Відаль три сезони тому?",1
"""Скільки ігор зіграв Відаль за клуб """"Барселона""""?""",1
Яка команда була суперником у матчі?,2
Ярке залишався у готелі?,3
Чому геофізичне агентство Джакарти не відправило попередження?,4
"Згідно з уривком, що спричинив землетрус?",4
Що з наведеного спонукає діяльність Сонця та всі інші зірки?,3
Як визначається число Россі зірки?,1
"Яка частина опитаних людей підтримає те, щоб Австралія негайно стала республікою?",2
"Згідно із заявою Джулії Гіллард, коли Австралії слід стати республікою?",2
Проти якої організації ведеться розслідування?,3
Який комітет очолює Кліфф Стернз?,4
"Згідно з уривком, чого не трапилося з жінкою з Швейцарії?",2
Яку компанію було відзначено нагородою за сталий розвиток в Тайвані у 2007 році?,3
Що таке ПК Асус Еее?,2
Хто несе відповідальність за відсутність поштових документів?,3
"Згідно з уривком, хто приніс вибачення стосовно відсутніх документів?",4
Коли Дель Потро потребував огляд свого плеча?,3
Яким був результат першого тай-брейку?,1
"Як зазначено в уривку, хто саме контактував з пацієнтом?",2
"Згідно з уривком, яких запевнень губернатор не робив під час звернення до громадян Техасу?",4
Яке джерело пародій на новини було створено двома колишніми студентами УВ (Університету Вашингтону)?,4
"""Згідно з уривком, що з наведеного не входить до складу імперії пародій на новини """"Зе Оніон""""?""",2
"Згідно з уривком, що перебувало під охороною поліції?",3
В який час поліція запросила протестувальників перейти для уникнення подальшого пожвавлення дорожнього руху?,4
"Що відповідає дійсності щодо дослідження, проведеного доктором Ехуд Ур?",2
"Згідно з уривком, до чого доктор Ур ставиться скептично?",2
Яке із зазначених тверджень не описує точно катастрофу рейсу CG4684?,3
Що спричинило переривання своєї посадки рейсом CG4684?,4
"На основі уривку, яке із зазначених тверджень про досвід Францішека Коваля відповідає дійсності?",2
Чому важко виміряти можливий вплив тропічного шторму Даніель?,3
"Згідно з ривком, яке із зазначених тверджень стосовно тропічного шторму Даніель не відповідає дійсності?",4
"Згідно з уривком, яка припускається подія щодо хвороби перед тим, як спричинити глобальну епідемію?",1
"Згідно з уривком, наскільки далеко від провінції Фуцзянь знаходився тайфун?",3
Хто привітав Джорджа В. Буша після його прибуття до Азії?,4
Коли президент розповів про розширення торгівлі в Азії?,3
"Згідно з уривком, що із зазначеного є загальною метою уряду?",4
Що оголосив уряд?,1
"Згідно з уривком, що відомо?",1
Яке твердження стосовно протестів не відповідає дійсності?,3
Хто пропонував відставку ТВР (Тимчасової виборчої ради)?,3
"Згідно з твердженням, що не підтримується керівним органом Гімнастика США після насильства від Нассара над атлетами?",1
"Згідно з твердженням, що є головною метою як керівного органу Гімнастика США, та і Олімпійського комітету Сполучених Штатів для руху вперед?",4
"Куди прямував корабель, коли стався інцидент? ",3
"Який факт не відповідає дійсності стосовно корабля, зазначеного в уривку?",2
Хто зробив заяву стосовно військ США?,1
"Згідно з твердженням, яка країна взяла на себе відповідальність за нагляд за захопленими бойовиками?",4
Що вважається причиною катастрофи?,2
У місцевості якого типу сталася катастрофа?,4
На що сподіваються посадовці внаслідок повені?,1
На що із зазначеного беззмінно вплинуло будівництво греблі?,4
"Згідно з уривком, хто надав Сполученим Штатам розвідувальні дані про можливі напади?",3
Яке з наступних тверджень точно описує план ймовірного нападу екстремістів?,3
Хто із наступних людей не є юристом?,4
Яка група людей не згадується як причетна до скандалу в межах юридичного співтовариства Греції?,3
Скільки хвірток було втрачено Індією?,2
"Згідно з уривком, яким був найвищий рахунок подач?",1
Що із зазначеного не є причиною розчарування Адама Куердена?,1
"Згідно з уривком, що було видалено з сайту?",1
"Згідно з уривком, що із зазначеного Аамір Хан не підтримує?",1
"Згідно з уривком, що із зазначеного підтримуватиме Амір Хан, незважаючи на свою власну точку зору?",3
Коли загинув Пітер Ленц?,3
Хто такий Ксав'є Заят?,2
"В якій ситуації пасажир літака, ймовірно, отримає вигоду від розуміння внутрішнього устрою літака?",2
"На основі уривку, що із зазначеного слід чутливому до цін мандрівнику робити в останню чергу?",2
"Згідно з уривком, що слід мандрівнику робити в першу чергу для забезпечення найкращих цін на авіаквитки?",2
Коли супутник має супроводжувати доставку?,3
"На основі уривку, при виборі авіакомпанії частих польотів з альянсу, чому із зазначеного вам слід віддавати пріоритет?",4
"Згідно з уривком, хто може пропонувати більше балів постійних клієнтів?",4
"Згідно з уривком, які із зазначених відчуттів можуть бути ушкоджені в результаті надмірного вживання алкоголю?",2
"Як зазначено в уривку, що може потенційно зменшити шкідливий вплив алкоголю?",3
Де знаходяться найвищі майнові цінності в Амстердамі?,1
Чому Район Каналів включено до списку Всесвітньої спадщини ЮНЕСКО?,1
"Згідно з уривком, що із зазначеного робить візит до Краом вартим?",1
"Згідно з уривком, що вимагається від відвідувачів для того, щоб потрапити в Краом?",3
"Згідно з уривком, що із зазначеного може зашкодили туристу відвідати Антарктику?",4
"Яку частину Антартики може відвідати турист, який цікавиться альпінізмом?",2
Де найменша ймовірність розташування давньої обсерваторії?,3
Де ймовірне розташування сучасного телескопа для наукових досліджень?,4
"Згідно з уривком, який район найкраще підходить для затишного дня на пляжі?",1
"Згідно з уривком, де, ймовірно, найбезпечніші умови для плавання?",2
"Під час візиту місця, описаного в уривку, що із зазначеного вважатиметься за недоречне?",2
Що із зазначеного описує мови лінгва франка?,4
Яке твердження не описує точно допоміжні мови?,1
"Згідно з уривком, на що пасажиру слід звернути увагу у разі свого круїзу взимку?",1
"Згідно з уривком, якщо круїз пасажира відбувається влітку, чого б він зміг уникнути?",2
Чому каталонська мова часто використовується для знаків і оголошень в Барселоні?,2
Яка з наведених мов використовується системою Метро в Барселоні для регулярних оголошень?,2
"""На основі уривку, які із зазначених зручностей не відзначаються ймовірно пріоритетними в рамках ексклюзивних послуг """"нічліг та сніданок""""?""",4
"""На основі уривку, що із зазначеного не є одним із головних пунктів змагання з надання розкішних послуг у рамках """"нічліг та сніданок""""?""",1
"Згідно з уривком, що із зазначеного не проводитиметься у Пекіні у 2022 році?",2
"Згідно з уривком, що із зазначеного проводитиметься у Пекіні у 2022 році?",2
Хто має найвищий ризик зараження avian influenza?,3
"Згідно з уривком, яке із наступних тверджень точно описує пташиний грип?",3
Що з'єднує Біломорсько-Балтійський канал?,3
"Згідно з уривком, на якому транспортному можуть збиратися паспорти, щоб не переривати сон пасажира?",2
"Згідно з уривком, коли ваше посвідчення особи може перевірятися на деяких міжнародних потягах?",4
"""Які із зазначених проблем мають найбільшу ймовірність виникнення при знаходженні в зоні """"високих тропіків"""" Сінгапуру?""",3
Хто захоче уникнути вживання німецької випічки?,1
Який інгредієнт вважається сезонним елементом німецької випічки?,3
"На основі уривку, що із зазначеного не буде рекомендованою порадою для бюджетного подорожування?",3
"Згідно з уривком, хто може зітнутися з труднощами під час мандрівок з дуже мінімальним бюджетом?",4
Яке із наступних тверджень не описує точно їзду між Пойнт-Маріоном та Фермонтом?,3
"Згідно з уривком, що із наведеного слід вважати основною проблемою для водіїв, які подорожують по автомагістралі Баффало-Піттсбург?",3
Що з наведеного не знадобиться для початку каньйонінгу?,2
Яке з наступного може знадобитися для успішної екскурсії з каньйонінгу?,4
"Згідно з уривком, що може бути корисним для тих, хто планує таборування у власному автомобілі?",2
"Згідно з уривком, чого варто уникати туристам, що займаються таборуванням у машині, якщо вони хочуть залишитися непоміченими?",3
"Згідно з уривком, хто відбудував місто Касабланка другий раз?",4
Хто покинув сучасне місто Касабланка після стихійного лиха?,2
"Згідно з уривком, як місто Сінтра здобуло визнання серед іноземців?",3
Що не визнається Вірменією?,4
Що продовжує впливати на стосунки Азербайджану та Вірменії?,3
Що може призвести до додаткової оплати при користуванні таксі в місті Шарлотт?,2
"Згідно з уривком, що може вважатися недоліком проживання в місті Шарлотт з дітьми?",2
До прибуття іспанців хто контролював північну частину Чилі?,4
"Згідно з уривком, що із зазначеного не відбулося у 1810 році?",2
Як можуть люди дістатися до віддалених сіл в районі Лігурія?,3
"""Що означає італійський термін """"Чинкве-Терре""""?""",1
"Згідно з уривком, який тип чобота підходить для потенційно слизьких зимових умов?",2
Що із зазначеного не допоможе поліпшити тертя на крижаних дорогах під час зимівлі?,4
Що із зазначеного являє собою точну схожість між Гаваями та островами Кука?,3
Що із зазначеного не описує точно острови Кука?,3
Яка з наступних станцій рейнджерів пропонує два типи варіантів розміщення?,1
"Згідно з уривком, де можна зарезервувати дозвіл на відвідування парку, якщо ви хочете використовувати готівку замість кредиту?",2
"Згідно з уривком, який вид катання на лижах робиться на більш крутих схилах?",3
"Згідно з уривком, що може допомогти лижникам, що займаються бекпекінгом на лижах, які хочуть досягти більш високих швидкостей?",4
"З виконанням чого мають проблеми мандрівники, які відчувають шок повторного в'їзду?",4
"Згідно з уривком, для якого типу мандрівника шок повторного в'їзду може бути особливо важким?",2
Чого із зазначеного слід людям уникати робити з лосями?,1
"Згідно з уривком, яке з наступних тверджень щодо лося не відповідає дійсності?",1
"Згідно з уривком, що із зазначеного являтиме найменшу небезпеку для мандрівника в пустелі?",2
Що із зазначеного не згадується як потенційна загроза для мандрівників в пустелі?,4
"Згідно з уривком, на населення якої групи сильно вплинуло прибуття мандрівників?",3
"Згідно з уривком, якою мовою спілкувалися каріби?",4
Кому можна приписати популяризацію катання на лижах як оздоровчої діяльності?,2
"Згідно з уривком, приблизно коли катання на лижах було вперше визнано видом спорту?",4
"Що із зазначеного, як правило, пов'язується з найбільшим островом біля східного узбережжя Африки?",3
Що не є ознакою менших східноафриканських островів? ,3
"Згідно з уривком, як святкують Великдень деякі особливо традиційні церкви?",2
Що повинен спочатку мати громадянин Куби при в'їзді в Еквадор для уникнення певних вимог?,4
На що не розраховані умови в'їзду Еквадору?,1
"Що із зазначеного може коштувати дорожче в іноземній країні, ніж вдома?",2
Яким може бути потенційний ризик придбання фірмових оправ високої якості в іноземній країні?,3
"Щодо використання валюти на Фолклендах, яке з наступних тверджень відповідає дійсності?",4
"Судячи з уривку, під час подорожі на Фолклендські острови зі Сполучених Штатів де особливо може знадобитися не кредитна картка, а інший спосіб оплати?",3
Яка подія не пов'язана зі святкуванням храмових фестивалів?,1
Де можна побачити прикрашених слонів?,3
"Згідно з уривком, що із наведеного є найбільш ймовірним способом заощадити на авіаквитку бізнес-класу або першого класу?",3
"Згідно з уривком, що було б марною тратою часу на пошук при бронюванні певних класів тарифів?",1
Що не потрібно додавати при порівнянні загальної вартості проїзду в Африку з тарифом на проїзд в інших країнах світу?,3
"Згідно з уривком, більш різноманітний вибір чого починають пропонувати супермаркети?",1
"Яка зручність, що забезпечується деякими супермаркетами, може сподобатися клієнту, який купує готову їжу?",4
Що із зазначеного може не бути зрозумілим франкомовними бельгійцями і швейцарцями?,3
Що із зазначеного відрізняється у Франції порівняно з Бельгією чи Швейцарією?,2
"За яким сценарієм вам, ймовірно, не пропонуватиметься квиток для пасажира, який втратив близьку людину?",3
"Що відповідає дійсності щодо квитка для пасажира, який втратив близьку людину?",4
"Коли використання автономного пристрою GPS буде більш зручним, ніж застосунок GPS-навігації?",3
Що не є поважною причиною використовувати застосунок GPS-навігації на противагу автономному пристрою?,2
"Згідно з уривком, як можна гарантувати, що вам підібрано відповідний корабель?",3
"Згідно з уривком, що із зазначеного не використовується як тактика для утримання гостей в азартних іграх?",1
"Згідно з уривком, чого слід уникати розумному гравцю?",1
"Згідно з уривком, яка частина мови починаються з великої літери в середині речення?",2
"Згідно з уривком, що могло ускладнити написання іменників з великої літери?",2
"""Який жест означає """"перейти"""" у сільських районах Малайзії?""",2
"""Згідно з уривком, який жест може означати """"повернутися назад""""?""",1
"Згідно з уривком, що викликає льодовикові тріщини?",2
"Згідно з уривком, що із зазначеного можуть приховувати снігові мости?",1
"На основі уривку, перед відвідуванням якого місця мандрівникам слід вжити додаткових заходів обережності?",2
Що із зазначеного не стане доброю порадою для туриста в місті Гома?,1
Коли стане доступним дозвіл на відвідування віддалених районів штату на дату старту в серпні?,2
Яка політика діє для захисту каньйону?,4
"Що із зазначеного з найменшою ймовірністю можна знайти в готелях типу, описаного в уривку?",4
"Виходячи з інформації, представленої в уривку, якій із зазначених пропозицій будуть гості готелю, ймовірно віддавати найменшу перевагу?",4
"Згідно з уривком, чого слід уникати мандрівникам, які відвідують Гренландію?",4
"Згідно з уривком, що із зазначеного, найбільш ймовірно, буде проблематичним для непідготовлених мандрівників, які відвідують Гренландію?",3
Що із зазначеного наразі використовується як центральна площа?,1
"Згідно з уривком, що із зазначеного не розташовано в Хардін-де-ла-Уньйон?",2
"На основі уривку, які із зазначених тверджень про денний похід вважатимуться неточними?",4
"Згідно з уривком, коли денний похід потребує мінімальної підготовки?",2
Чим відрізняються полонини в Ругаланні або Агдері у порівнянні з рештою Норвегії?,4
"Згідно з уривком, що із зазначеного не є характерним для Норвегії?",2
Коли зацікавленим у лижному спорті туристам слід відвідати гірські станції?,1
"Згідно з уривком, коли на гірських станціях зазвичай найбільше туристів?",3
"Чого слід уникати, якщо ви сподіваєтеся знайти човен, що потребує допомоги?",4
"Що слід робити навколо марин, шукаючи човен, який потребує допомоги?",1
"Яке місце сподобається туристу, зацікавленому в колоніальній історії острова?",1
"Яке місце сподобається туристу, який віддає перевагу приголомшливим видам?",4
"Що деякі сідла мають, що допомагає зменшити ризик застрягання ноги вершника у стремені?",2
Яка особливість чоботів для верхової їзди допомагає підвищити безпеку вершника при використанні стремен?,3
Що пропонується мандрівникам через мережі обміну гостинністю?,1
"На основі уривку, яке із зазначених тверджень щодо мереж обміну гостинністю не відповідає дійсності?",1
"Згідно з уривком, який тип гостя можна з найменшою ймовірністю зустріти у спільній кімнаті хостелу?",3
"На основі уривку, хто з найбільшою ймовірністю зупиняється в хостелі?",2
"Згідно з уривком, яке з наступних тверджень точно описує кидання бумеранга?",4
Що із зазначеного переважно використовується в яванській кухні?,3
"Згідно з уривком, як поширюється інфекційне захворювання?",2
"Згідно з уривком, про що невідомо, чи викликає це інфекційне захворювання?",1
"В якому сценарії віддання переваги веб-проксі, а не персональному провайдеру VPN (віртуальних приватних мереж), буде достатнім для користувача?",3
"Згідно з уривком, які з наступних тверджень про VPN та веб-проксі не відповідають дійсності?",4
Що дозволяє використовувати телефонну компанію за межами своєї безпосередньої області?,1
"Згідно з уривком, що може знадобитися зробити для отримання певних дзвінків?",1
Що із зазначеного не описує точно вимову італійських слів?,4
Яка із наведених характеристик Ізміру виникла до наших днів?,4
Що із зазначеного не є точною характеристикою Ізміра?,2
"""Споглядання чого означає слово """"ханамі""""?""",1
"Хто влаштовував перші вечірки, присвячені спогляданню вишневого цвіту?",3
"Згідно з уривком, який із зазначених аспектів Єрусалима має найменшу ймовірність залучення туризму?",2
"Що із зазначеного не згадується в уривку як дещо, через що Єрусалим є відомим?",2
"Згідно з уривком, який тип мандрівника не отримає користі від придбання Wild Card?",2
Яке твердження не описує точно Національний парк Крюгера (КНП)?,3
Що із зазначеного з найбільшою ймовірністю спричинить небезпеку для альпіністів на всіх крутіших ділянках гори?,1
"Яке з наступних тверджень не відображає точно сходження на гору Мачу-Пікчу, описану в уривку?",2
"Згідно з уривком, що із зазначеного не є основним продуктом кухні Майорки?",3
"На основі інформації в уривку, яке твердження про їжу хангі не відповідає дійсності?",1
Що із зазначеного не згадується як типовий спосіб нагрівання ями хангі?,1
Що може призвести до особливого визнання від монаха або монахині?,1
"Які з наступних елементів одягу, ймовірно, не будуть доступні для запозичення в монастирі? ",2
Коли відвідувач матиме найбільше можливостей для перегляду зірок під час відвідування районів Антарктики?,3
Коли супутниковий телефон не буде конкурентноспроможною заміною мобільного телефону?,1
Коли супутниковий телефон буде бажанішим ніж мобільний телефон?,2
Конфлікт навколо чого із зазначеного призвів до створення Придністровської республіки?,2
"Що із зазначеного має Придністровська республіка, що відрізняється від решти Молдови?  ",4
"Згідно з уривком, коли мандрівнику слід відвідати Монтевідео, якщо він сподівається уникнути вітряних умов?",3
"Згідно з уривком, коли мандрівнику слід відвідати Монтевідео, якщо він небайдужий до більш прохолодного клімату?",2
"Згідно з уривком, що із зазначеного пов'язують з визнаним графіті-художником на відміну від вандалізму?",1
Який аспект музичних фестивалів деякі відвідувачі вважають важливою частиною досвіду?,2
"Згідно з уривком, чому слід відвідувачу фестивалю віддавати пріоритет, якщо він хоче влаштувати кемпінг близько до сцени?",4
"Згідно з уривком, яких місць слід уникати відвідувачам, які шукають нічного життя на півночі Нью-Мексико?",2
"Згідно з уривком, де відвідувач, найімовірніше, знайде відомі розваги на півночі Нью-Мексико?",3
Якого типу напою можуть захотіти уникнути бюджетні мандрівники?,1
"На основі району, описаного в уривку, яке із зазначених замовлень напоїв, ймовірно, буде плутати офіціант?",4
"Якою групою був розпочатий період колонізації, що тривав три століття?",4
"Згідно з уривком, який найкращий спосіб змусить парижанина ставитися до вас лагідніше?",3
"Згідно з уривком, яка із зазначеного не вважається стереотипною якістю парижан?",3
У чому перевага першого класу на МетроРейл?,2
"Згідно з уривком, чим характеризується кожний приміський потяг у Кейптауні?",4
"Що із зазначеного шкідник тварин, ймовірно, не робитиме?",4
Де можна придбати передплатні телефонні картки?,3
Як отримується доступ до кращих тарифів для дзвінків деякими картками?,2
"Згідно з уривком, яке з наступних дерев рідше зустрічається в національному парку Плитвицькі озера?",2
Яку із зазначеної рідкісної фауни можна знайти в національному парку Плитвицькі озера?,4
"Згідно з уривком, чим насправді допомагають регіональні коди?",2
"Згідно з уривком, що із зазначеного є неправдою щодо регіональних кодів, як увічнено інформаційними компаніями?",2
"Після прибуття на батьківщину, який процес є зазвичай неформальним?",1
"Що із зазначеного вам слід знати, перш ніж прибути на батьківщину?",1
"Згідно з уривком, велика кількість чого дозволяє альпіністам послідовно відкривати нові маршрути в долині Кочамо?",4
"Виходячи з інформації, наведеної в уривку, хто покриває найбільше перетинів в Південній півкулі?",2
Який альянс авіакомпаній покриває найменшу кількість океанських перетинів у Південній півкулі?,4
Яка туристична організація замінила Світові Бігові Тури?,2
"Згідно з уривком, скільки різних організацій пробіжок визначними місцями допомагає з'єднати організація Біжимо Тури?",3
"Що слід робити туристу, якщо він сподівається на найбільш чітке спостерігання гепарда?",3
"На основі уривку, з яким видом тварин може зустрітися відвідувач під час сафарі в автомобілі?",2
"Згідно з уривком, що може знизити вартість тура?",2
"Згідно з уривком, хто, ймовірніше, забезпечить кращу ціну туру?",4
"Згідно з уривком, що сприяло всесвітньому визнанню Сан-Франциско?",1
"Згідно з уривком, яке з наступних тверджень про Сан-Франциско не відповідає дійсності?",4
"Згідно з уривком, який тип мандрівника, ймовірно, не виграє від використання послуг туристичного агента?",2
Що із зазначеного не згадується в уривку як вигода бронювання за допомогою турагента?,1
"Згідно з уривком, на що не здатні програми-перекладачі тексту в реальному часі?",4
Що дозволяє перекладати в офлайновому режимі?,3
Що із зазначеного не є початковим імпульсом для лавин?,1
