question,gemini_answer
"Жулия Гилларддын айтымында, Австралия качан республика болушу керек?",2
Кайсы уюмда соттук тергөө жүрүп жатат?,3
Клифф Стернс кайсы комитеттин жетекчиси?,4
Бул билдирүүгө ылайык швейцариялык айымга эмне болгон эмес?,2
2007-жылы кайсы компания Тайвандын туруктуу сыйлыгын алган?,3
ASUS Eee PC деген эмне?,2
Жоголгон почта документтери үчүн ким жооптуу болгон?,3
Маалыматка ылайык жоголгон документтер боюнча ким кечирим сурады?,2
Дель Потро далысынын маселеси боюнча качан кайрылууга муктаж болгон?,3
Биринчи тай-брейктин натыйжасы кандай болду?,1
Үзүндүгө ылайык бейтап менен ким өзгөчө байланышта болгон?,2
Ал билдирүүгө ылайык Техас штатынын жарандарына кайрылууда губернатор кандай кепилдик берген эмес?,4
Кайсы жаңылыктар пародиясынын башаты Вашингтон университетинин эки мурдагы студенттери тарабынан түзүлгөн?,4
Ал билдирүүгө ылайык The Onion’дын жаңылыктар пародиялык империясына төмөнкүлөрдүн кайсынысы кирбейт?,2
Маалыматка ылайык милиция эмнени көзөмөлдөп турган?,3
Кайсы убакта полиция мындан ары жол кыймылынын артышын болтурбоо үчүн демонстранттардан башка жакка көчүшүн суранды?,4
Доктор Эхуд Урдун изилдөөлөрү тууралуу билдирүүлөрдүн кайсынысы туура?,2
Ал билдирүүгө ылайык доктор Ур эмне жөнүндө шектенип жатат?,2
CG4684 учагынын кыйрашын төмөнкү билдирүүлөрдүн кайсынысы так сүрөттөбөйт?,3
CG4684 учагынын конуусун токтотууга эмне себеп болгон?,4
Франциск Ковалдын тажрыйбасы тууралуу төмөнкү билдирүүлөрдүн кайсынысы чындык?,2
Эмне үчүн Даниэль тропикалык бороон-чапкынынын кесепеттерин аныктоо кыйын?,3
Даниэль тропикалык бороон-чапкыны тууралуу төмөнкү билдирүүлөрдүн кайсынысы чындыкка дал келбейт?,4
"Үзүндүдө айтылгандай, глобалдык эпидемияга алып келгенге чейин оору эмне болушу керек?",1
Бул билдирүүгө ылайык тайфун Фуцзяндан канчалык алыс жайгашкан?,3
Жорж В. Буш Азияга келгенде аны ким тосуп алды?,4
Президент Азиянын соода экспансиясы тууралуу качан сүйлөдү?,3
Бул билдирүүгө ылайык өкмөттүн негизги максаты эмне?,4
Өкмөт эмнени жарыялады?,1
Бул билдирүүгө ылайык кандай маалыматтар белгилүү?,1
Нааразылык акцияларына байланыштуу кайсы билдирүү чындыкка дал келбейт?,3
Акыркы убактылуу шайлоо кеңешинин (CEP) кызматтан кетишин ким сунуш кылды?,3
Маалыматка ылайык АКШнын Гимнастика Федерациясы Насардын спортчуларды кордогонунан кийин эмнени колдобойт?,1
Америка Кошмо Штаттарынын Гимнастика федерациясынын жана Олимпиада комитетинин алдыга жылуусунун негизги максаты эмнеде?,4
Окуя болгон учурда кеме кайда бараткан? ,3
Бул үзүндүдө айтылган кемеге байланыштуу кайсы факт чындыкка жатпайт?,2
АКШ аскерлери тууралуу ким билдирүү жасады?,4
Билдирүүгө ылайык туткунга түшкөн согушкерлерди кайтаруу жоопкерчилигин кайсы өлкө өзүнө алган?,4
Кырсыктын себеби эмне деп болжолдонууда?,3
Кырсык кандай аймакта болуп өттү?,4
Расмий өкүлдөр селдин жыйынтыгында эмнеге үмүттөнүп/ишенип жатышат?,1
Дамбанын курулушу төмөнкүлөрдүн кайсынысына толук түрдө таасирин тийгизген?,4
Үзүндүдөгү маалыматка ылайык божомолдуу кол салуулар тууралуу АКШга ким маалымат берген?,3
Төмөнкү билдирүүлөрдүн кайсынысы экстремисттердин болжолдуу чабуул планын так сүрөттөйт?,3
Төмөнкү адамдардын кимиси юрист эмес?,4
Кайсы адамдардын тобу Грециянын юридикалык коомчулугунун ичиндеги чыр-чатактардын бир бөлүгү катары айтылган жок?,3
Индия дарбазада канча жолу уттурду?,2
Үзүндүдөгү маалыматка ылайык иннингдердин эӊ жогорку упайы канча болгон?,1
Төмөнкүлөрдүн кайсынысы Адам Куэрдендин нааразычылыгынын себеби эмес?,1
"Үзүндүдөгү маалыматка ылайык, сайттан эмне өчүрүлгөн?",1
Үзүндүдөгү маалыматка ылайык Амир Хан төмөндөгүлөрдүн кайсынысын колдобойт?,1
"Үзүндүдөгү маалыматка ылайык Амир Хан өзүнүн жеке пикирине карабастан, төмөндөгүлөрдүн кайсынысын колдойт?",3
Питер Ленц качан каза болгон?,3
Ксавье Зайат деген ким?,2
Кайсы кырдаалда тынчсызданган уча турган адам учактын ички түзүлүшүн түшүнүүдөн пайда таба алат?,2
"Үзүндүдөгү маалыматтын негизинде, баага абдан түйшөлгөн саякатчы төмөндөгүлөрдүн кайсынысын акыркы кезекте кылышы керек?",2
Үзүндүдөгү маалыматка ылайык саякатчылар учакка эң жакшы бааларды табуу үчүн биринчи эмне кылышы керек?,2
Жеткирилүүчү нерсени адамдын коштоп жүрүшү качан талап кылынат?,3
"Үзүндүдөгү маалыматтын негизинде, альянстагы Көп Учуучу Саякатчы авиакомпаниясын тандоодо төмөндөгүлөрдүн кайсынысына артыкчылык беришиңиз керек?",1
"Үзүндүдөгү маалымат боюнча, ким көп учуучу саясатчыларга көбүрөөк упайларды сунуш кылышы мүмкүн?",4
Үзүндүдөгү маалыматка ылайык спирт ичимдиктерин көп ичкенде төмөнкү сезимдердин кайсынысы бузулушу мүмкүн?,2
"Үзүндүдө айтылгандай, спирт ичимдиктеринин зыяндуу таасирин эмне азайтышы мүмкүн?",3
Амстердамдын эң жогорку мүлк баалуулуктары кайда жайгашкан?,1
Эмне үчүн Канал дистрикт ЮНЕСКОнун Дүйнөлүк мурастар тизмесине киргизилген?,1
"Үзүндүдөгү маалымат боюнча, төмөндөгүлөрдүн кайсынысы үчүн Пном Кромго баруу пайдалуу жана кызыктуу?",1
"Үзүндүдөгү маалымат боюнча, Пном Кромго кирүү үчүн саякатчылар эмне кылыш керек?",3
Үзүндүгө ылайык төмөндөгүлөрдүн кайсынысы туристтин Антарктидага баруусуна тоскоолдук кылат?,4
Альпинизмге кызыккан турист Антарктиданын кайсы жерине барышы мүмкүн?,2
Мурунку обсерватория эң төмөнкү ыктымалдуулук боюнча кайсы жерде жайгашышы мүмкүн?,3
Заманбап изилдөө телескобу кайда жайгаштырылышы мүмкүн?,4
"Үзүндү боюнча, кайсы аймак тынч пляж эс алуусу үчүн эӊ жакшы болмок?",3
Үзүндүгө ылайык аккордеонду жакшы чертүү үчүн кандай насаат туура эмес болуп саналышы мүмкүн?,1
Аккордеондо ойногондо төмөндөгүлөрдүн кайсынысы добушун жогорулатууга жардам берет?,1
Эмне үчүн телевидениедеги сүрөттөрдүн чекелери кесилген?,2
Үзүндүгө ылайык тасманы DVD форматына которуп жатканда төмөнкү маселелердин кайсы бири келип чыгышы мүмкүн?,4
Британия горнизону кайсыл жерде жайгашкан?,3
Колго жазылган сомодо кимдин колу коюлган?,4
Dunlap broadsides акыркы болуп төмөнкү жерлердин кайсы бирине келген?,3
Полковник Старктын армиясы кайда жайгашкан?,1
Үзүндүгө ылайык Старктын адамдары тосмону качан узартышкан?,4
Үзүндүгө ылайык Кытайда эң зордук-зомбулуктуу доорлорунун бири болуп төмөнкүлөрдүн кайсынысы болгон?,4
Үзүндүгө ылайык көчмө фазага кирген көчмөн кумурскалардын топтору тууралуу төмөнкүлөрдүн кайсынысы чын?,2
Үзүндүгө ылайык көчмө фазадагы көчмөн кумурскалардын топторунун уя салуу адаттары кайсы билдирүүдө так чагылдырылган?,3
Тышкы сигналдарга карабастан төмөнкүлөрдүн кайсылары улана берет?,3
Кайсыл термин белгилүү бир фенотиптик өзгөчөлүгүн көрсөткөн индивиддерди сүрөттөйт?,invalid
Белгилүү бир аймакты ээлеген организмдер боюнча төмөндөгүлөрдүн кайсынысы туура?,2
Табиятка негизделген туризм үчүн мисал боло албайт деп төмөнкүлөрдүн кайсыл бири эсептелинет?,3
Үзүндүгө ылайык төмөндөгүлөрдүн кайсыл бири транспорттук тутумдун негизин түзөт?,2
Ядрону айланып жүргөн бөлүктөр кандай кубатка ээ?,3
Ядро кандай бөлүктөрдөн турат?,1
Үзүндүгө ылайык төмөндөгүлөрдүн кайсынысы беш бит көлөмүндөгү экилик санга мисал болот?,3
Экилик цифралар дагы кандай аталат?,1
Үзүндүгө ылайык төмөнкүлөрдүн кайсы бири студенттик блог жүргүзүүнүн негизги пайдасы катары айтылган эмес?,4
Блог жүргүзүүнүн төмөндөгү аспектилеринин кайсыл бири студенттердин жазуу жөндөмүн жогорулатууга түрткү болуп саналат?,2
Төмөнкүлөрдун кайсы бири студенттер үчүн синхрондуу эмес баарлашуунун пайдасы болуп саналбайт? ,2
Үзүндүгө ылайык синхрондуу эмес баарлашуунун төмөнкү аспектилеринин кайсынысы студенттер үчүн ийкемдүү эмес?,3
Орто кылымдык сепилдер менен байланышы мүмкүн болбогон нерсе катары эмне айтылган эмес?,1
Төмөнкүлөрдүн кайсынысы үзүндүдө сепил урандыларынын арасында пайда боло турган жыт же үн катары айтылган эмес?,3
Кирби Муксло сепилинин так сүрөттөмөсү болуп төмөнкүлөрдүн кайсыны эсептелинет?,2
Үзүндүдө сүрөттөлгөн убакытта Кирби Муксло сепили үчүн төмөнкү кайсыл өзгөчөлүктөр адаттагыдай эмес болуп саналмак эле?,1
Үзүндүгө ылайык келерки сезонго даярданып жаткан күлүк үчүн төмөндөгүлөрдүн кайсыл бири эң пайдалуу болот?,4
Үзүндүгө ылайык төмөнкүлөрдүн кайсы бири биринчи класстагы жарым чакырым ченеминдеги күлүк үчүн өтө маанилүү?,1
Спортсмен үчүн төмөнкүлөрдүн кайсынысына тамактануу менен гана жетүү мүмкүн эмес?,3
"Үзүндүнүн негизинде, төмөндөгүлөрдун кайсы бири жаш спортсмендерге өз спортунан көбүрөөк ырахат алуу жолу катары сунушталбайт?",2
Үзүндүгө ылайык эмне үчүн орто аралыкка чуркаган атлеттер кымбатыраак жабдууларды сатып алышы мүмкүн?,1
Үзүндүгө ылайык орто аралыкка чуркоо эмнени талап кылат?,1
Ядролук магниттик резонансты ким ачкан? ,3
Кайсы жылы медициналык резонанстык томографияга биринчи патент берилген? ,2
Үзүндүгө ылайык башкалардын физикалык аракеттерин чечмелөө үчүн адамдар эмнени жакшы түшүнүш керек?,2
Үзүндүгө ылайык ниетти түшүнүү адамдарга эмне кылууга жардам берет?,1
Үзүндүгө ылайык төмөндөгүлөрдүн кайсы бири ЖИнин (жасалма интеллект) негизги максатынын так кыскача баяндамасы болуп саналат?,4
Үзүндүгө ылайык ЖИ төмөнкүлөрдүн кайсыл бири менен байланышкан?,2
Үзүндүгө ылайык төмөндөгүлөрдүн кайсы бири конвергенттик ой жүгүртүү схемалары бар адамдын күчтүү жагы болуп саналат?,4
Үзүндүгө ылайык төмөндөгүлөрдүн кайсы бири конвергенттик ой жүгүртүүнүн чордону болуп эсептелбейт?,2
Үзүндүгө ылайык төмөндөгүлөрдүн кайсыл бири микро кыймыл билдирүүлөрү болуп эсептелинбейт?,1
Микро кыймылдарды чечмелөөгө байланыштуу төмөндөгү билдирүүлөрдүн кайсы бири туура эмес?,4
Ренессанстын натыйжасында төмөндөгүлөрдүн кайсынысы көбүрөөк мааниге ээ болду? ,2
Ренессанстын натыйжасында төмөндөгүлөрдүн кайсынысына азыраак басым жасалган?,1
Мамилени улантууда төмөнкүлөрдүн кайсыл бири интернетти колдонууга түрткү бербейт?,1
Төмөнкүлөрдүн кайсы бири жеке катышуу үчүн интернетти колдонууга түрткү берүүсүн чагылдырбайт?,4
"Качан батыш Европа таасирленүүлөргө таянууну токтотуп, өзүнүн стилин иштеп чыга баштаган?",1
Кийимдерди топчулоо үчүн топчуларды колдонуу эмненин натыйжасында болгон? ,3
Үзүндүгө ылайык төмөнкүлөрдүн кайсы бири экологиялык маселелерди чечүүдөгү узак мөөнөттүү чечим болуп эсептелинет?,3
Үзүндүгө ылайык төмөндөгү чечимдердин кайсы бири экологиялык маселелерди симптоматикалык дарылоо болуп эсептелбейт?,2
"Негизги маселе диний контекстте эмес, күчтөрдүн тең салмактуулугуна байланыштуу болгон Европадагы биринчи согуш кайсы өлкөдө болгон?",4
"""Кайсы согуш кээде акыркы """"диний салгылашуу"""" деп эсептелет?""",1
Католик чиркөөсүнүн төмөнкү аспектилеринин кайсынысы катуу көзөмөлдөнгөн эмес?,2
Үзүндү боюнча Версалда ким өлтүрүлгөн?,4
Төмөнкүлөрдүн кайсы бирине падыша менен ханыша эл тарабынан мажбурланган эмес?,3
Төмөнкүлөрдүн кайсынысы Британиянын салттуу эмес деңиз согушунун натыйжасы болгон эмес?,3
Кайсыл билдирүү Британиянын Германияга каршы деңиз блокадасын так сүрөттөбөйт?,4
"Үзүндүнүн негизинде, склероз оорусу деп кимге көбүрөөк диагноз коюлушу мүмкүн?",1
Үзүндүгө ылайык кадимки кыймыл-аракеттин катышуучулары эмне боюнча көбүрөөк колдоону талап кылышат?,1
Үзүндү боюнча фехтование кандай ойнолот?,1
Үзүндү боюнча ички уулануунун эң күчтүү көрсөткүчү болуп төмөнкүлөрдүн кайсы бири саналат?,4
Үзүндүгө ылайык жабырлануучунун абалын аныктоо үчүн керектүү болгон кадам кайсы?,2
Төмөндө айтылгандардын кайсынысы жабырлануучуну текшерүү процессин так чагылдырбайт?,1
Француз төңкөрүшү түрткү болгон өзгөрүүлөрдүн кайсынысы жарандардын жумушчу класстагы адамдарга олуттуу таасирин тийгизген?,2
Француз төңкөрүшүнөн кийин аскердик жана башка ийгиликтер эмнеге азыраак негизделген?,2
Көбүнчө өнүккөн өлкөлөрдө кайсыл мамлекеттик кызмат көбүрөөк түшүнбөссүздүктү пайда кылат?,3
Үзүндүгө ылайык коомдук транспорттук тутумдары жөнүндө эмне айтууга болот?,3
Үзүндүгө ылайык айдоочулардын алдын ала күтүлбөгөн иш аракеттеринин артында төмөнкүлөрдүн кайсынысына баа берүү кыйын?,4
Жол агымын математикалык жол менен чагылдырууда төмөндөгүлөрдүн кайсыл бири колдонулат?,1
Херши жана Чейз өзүлөрүнүн ДНКсын орноштуруу үчүн эмнени колдонушкан? ,4
Мутациянын урпактарга өтүү жөндөмдүүлүгү эмнеден көз каранды?,1
"Үзүндүдө берилген маалыматтын негизинде, мутациялардын ар кандай түрдүү таасирлери эмнеге таянбайт?",1
Төмөнкүлөрдүн кайсынысы эчкилерди багуу байыркы маданиятынын себеби болгон эмес?,2
Гольф оюнунун максаты эмнени аз санда алуу болуп саналат?,2
Гольф талаасынын кайсыл жеринде чөп кыска кыркылат?,2
Эксперименттин адаттагы максаты эмне?,1
Үзүндүгө ылайык илимий изилдөөлөрдү жетектөө үчүн эмне жардам бербейт?,1
Үзүндүгө ылайык торнадо жөнүндө кайсыл билдирүү туура эмес?,3
"Үзүндүнүн негизинде, төмөндөгү билдирүүлөрдүн кайсынысы торнадолордун көбүн так сүрөттөйт?",4
Төмөнкүлөрдүн кайсынысын адамдар 16-кылымда кылып башташкан?,4
Кайсыл убактан бери адамдар нерселерди линзанын жардамы менен чоңойтуп келишет?,3
"Үзүндүгө таянсак, Мухаммеддин үңкүрү анын рухий иш-аракеттери же баалуулуктары жөнүндө эмне дейт?",1
Үзүндүгө ылайык темирди биринчи эмне үчүн колдонушкан?,1
Үзүндүгө ылайык жыгач дөңгөлөктөр эмне үчүн темир дөңгөлөккө алмыштырылган?,4
Үзүндүгө ылайык романтизм алкагында индивидуумдарды эмне калыптандырган?,2
Төмөндө айтылгандардын кайсынысы технологиялык детерминзмдин жалпы идеясын чагылдырбайт? ,1
Үзүндүгө ылайык төмөндөгүлөрдүн кайсы бири жаа тартуу менен байланыштуу эмес?,2
Үзүндүгө ылайык төмөндөгүлөрдүн кайсынысы жумшак үнгө байланыштуу?,3
Калдыктар колдун убакыттын өтүшү менен эмне үчүн колдонулушуна ыңгайлашканын көрсөтүп турат?,1
Төмөнкүлөрдүн кайсынысы шимпанзенин фалангаларын так сүрөттөйт? ,1
Тандоо жаңы генетикалык вариацияны кайсы түрдөн чыгарат?,4
Генетикалык вариацияны кошуу үчүн кайсы процесс милдеттүү?,3
"Үзүндүдөгү маалыматка таянсак, «белок маселесин» чечүү үчүн примат булардын кайсы бирин жеш керек?",3
Үзүндүгө ылайык көйгөйлөрдүн кайсынысы маанилүү аминокислоталардын жетишсиздигинен келип чыккан эмес?,1
Белгилүү бир субмаданияттын мүчөлөрү көбүнчө топ менен болгон байланышын кандайча билдирет?,4
Үзүндүдө келтирилген теорияга ылайык коркунучтуу жүрүм-туруму үчүн стереотипке кабылган расалык азчылыкка окшош бала эмне болушу мүмкүн?,2
Үзүндүгө ылайык баланын расалык стереотиптер жөнүндө билими төмөндөгүлөрдүн кайсынысына таасир этиши мүмкүн?,2
Үзүндүгө ылайык төмөндөгүлөрдүн кайсынысы жапайы балага туура келбейт?,2
Үзүндүгө ылайык төмөнкүлөрдүн кайсынысы балдардын жапайы жүрүм-турумун так сүрөттөйт?,2
"Үзүндүнүн негизинде, төмөндөгү иштердин кайсынысы табигый айыл чарбасына туура келбейт?",2
Төмөнкүлөрдүн кайсынысы табигый айыл чарба практикасын так сүрөттөйт?,4
Музейлерге баруу төмөнкү туризмдин кайсыл түрүнө кирет?,3
Үзүндүгө ылайык эс алуучу саякатчылар үчүн эмне артыкчылыктуу болушу мүмкүн?,2
Үзүндүдө жергиликтүү чиркөөдөгү өзгөрүүлөрдөн болгон коркуу сезимин азайтууга эмне жардам берет деп айтылат?,1
Үзүндүгө ылайык өз тарыхын түшүнүү эмнеге жардам берет?,3
Төмөндөгү билдирүүлөрдүн кайсынысы окууга постмодернисттик мамилени так сүрөттөйт?,4
Төмөнкү билдирүүлөрдүн кайсынысы постмодернисттик окуудан кийинки ыкманы так чагылдырбайт?,2
Кадимки уйку учурунда атайын ойгонуудан соң уйкуну үзгүлтүккө учураткан төмөнкүлөрдүн кайсынысы уйкудан ойгонуу процессин бузушу мүмкүн?,3
Төмөнкүлөрдүн кайсынысы уйкунун үзгүлтүккө учуроосун так сүрөттөбөйт?,4
Мээ тез-тезден ачык-айкын түштөрдү көп көрүүгө аракет кылган сайын эмне көбөйөт?,4
Төмөнкү негативдүү нерселердин кайсынысы организмде тез-тезден ачык-айкын түш көрүүгө алып келет?,2
Үзүндүгө ылайык кадимки командалар менен виртуалдык командалар кандайча окшош?,1
Үзүндүнүн негизинде физикалык жана виртуалдык топторго байланыштуу кайсыл билдирүү туура эмес?,1
Төмөнкүлөрдүн кайсынысы мазмун теорияларынын борборуна кирбейт?,4
Төмөнкүлөрдүн кайсынысы үчтөн бирдик эрежесинин объектисине кирбейт?,1
Төмөнкүлөрдүн кайсынысы 35 мм сүрөткө тартуу форматын сүрөттөбөйт?,3
Үзүндүгө ылайык өндүрүүчүлөр линзаларды өндүрүүнүн сапатын жогорулаткан сайын чоңойтуучу линзалар кантип жакшыртылды?,3
"Үзүндүдөгү маалыматка таянсак, зум-объективдер качан эң жакшы линзага ылайыктуу болушу мүмкүн?",3
Төмөнкүлөрдүн кайсынысы мистицизмдин так сүрөттөлүшү деп эсептелбейт?,4
Үзүндүгө ылайык төмөнкүлөрдүн кайсынысы мистицизмге кирбейт?,2
Үзүндүгө ылайык айыл чарба коомун кимдер түзгөн болушу мүмкүн?,3
Үзүндү боюнча моаларга аңчылык кылган топ кайсы жердин биринчи тургундары болгон?,2
Кайсы сценарийде Жөнөкөй оригами ыкмасын колдонуу улгайган адамдарга пайда алып келет?,2
Төмөнкүлөрдүн кайсынысы Жөнөкөй оригамини так сүрөттөбөйт?,1
Үзүндүгө ылайык кайсы жер Инд цивилизациясы менен байланышпайт?,3
Төмөнкүлөрдүн кайсынысы үзүндүдө талкууланган коло доорунда пайда болгон цивилизациясынын мүмкүн болуучу аталышы катары айтылбайт?,4
Үзүндүгө ылайык төмөндөгүлөрдүн кайсынысы узак мөөнөттүү пайда берет?,1
"Үзүндүгө ылайык кимдир-бирөө дароо пайдага көңүл бурса, төмөндөгүлөрдүн кайсынысына артыкчылык бериши мүмкүн?",4
Үзүндү боюнча согушка кеткен чыгымдардын олуттуу бөлүгүн кимдер көтөргөн?,4
Тамплиерлердин дооруна чейин кайсы мезгил келген?,3
Тамплиерлердин доорунан кийин кайсы мезгил келди?,1
Кайсы медициналык дарылоо же процедура Рим империясынын убагында дарыгерлер жана хирургдар тарабынан колдонулганы айтылган эмес?,1
Үзүндүгө ылайык төмөндөгүлөрдүн кайсынысы Рим империясы мезгилиндеги медицина тармагындагы жетишкендиктерге таандык эмес?,3
Көрүү жөндөмү эмнеден көз каранды?,2
Организмдердин көз түзүлүшүнүн өзгөрүшү эмнеден көз каранды?,2
Үзүндүгө ылайык сикхизм жөнүндөгү кайсы билдирүү динди так чагылдырбайт?,2
Үзүндүгө ылайык төмөндөгүлөрдүн кайсынысы сикхтердин ишеним системасынын негизги аспектиси болуп эсептелет?,1
Үзүндүгө ылайык көңүл буруудагы кыйынчылыктарга дуушар болгон балдар үчүн эмнеге көңүл бурууга кыйын болушу мүмкүн?,1
Үзүндүгө ылайык эмне үчүн көңүл буруудагы кыйынчылыктарга дуушар болгон балдар тобокелдүү жүрүм-турумга барышат?,4
"Үзүндүдөгү маалыматка таянсак, булардын кайсынысы скаффолдингдин мисалы эмес?",3
Төмөнкүлөрдүн кайсынысы скаффолдинг түшүнүгүн так сүрөттөбөйт?,3
Үзүндүгө ылайык MySpace’тин кайсы функциясы окууда кыйналган студенттерге пайдалуу болушу мүмкүн?,1
Үзүндүгө ылайык төмөндөгүлөрдүн кайсынысы Хрущевдун жумушчулардын нааразычылык жүрүшүндө берген жообуна кирген эмес?,3
Төмөнкүлөрдүн кайсынысы Польшадагы нааразычылык жүрүшүнүн себеби болгон эмес?,4
Үзүндүгө ылайык СССР менен АКШнын ортосундагы мамилелерге төмөндөгүлөрдүн кайсынысы таасир эткен жок?,2
Төмөнкүлөрдүн кайсынысы нерв импульстарын бүткүл денеге жөнөтүүнүн максатын так сүрөттөбөйт?,1
Гиза платосунда эмне тапса болот?,4
Улуу пирамиданын максаты эмне болгон?,2
Храмды талкалаган өрттөөчү тууралуу маалыматты бизге ким жеткирген?,3
Артемиданын храмын кайра куруу боюнча кайсы билдирүү так?,2
"Үзүндү боюнча, бир түр биринчи жолу качан эки буту менен баса алган?",1
Бул түрлөрдүн кайсынысы дайыма эки буту менен баскан?,2
Экинчи дүйнөлүк согушта Германиянын аскердик флоту эмнеге жетишүүгө аракеттенген?,2
"Үзүндүдө берилген маалыматтарга таянсак, Түндүк Атлантика жортуулу учурунда деңиз согушунда эң көп ийгиликке ким ээ болгон?",1
Ассириялыктар атчан аскерлерди колдонууну киргизгенде эмне жок эле?,1
Атчан аскерлер согушу кандай жүрөт?,3
Үзүндүгө ылайык кадимки вавилондук жаранды кайдан көрүүгө мүмкүн эмес?,4
Төмөнкүлөрдүн кайсынысы атайын дин кызматчылар үчүн болгон?,2
Падыша Тутанхамон качан атактуу болгон?,3
Тутанхамон падышаны Египеттин атактуу падышасы кылган эмне?,1
Грек акыны Гомер эмне кыла алган эмес?,2
Кандай атактуу грек адамы адабияттан тышкары башка нерсе менен белгилүү?,3
Еврейлердин үй-бүлөсү убактысынын көбүн кайда өткөрүшкөн?,1
Еврейлердин үй-бүлөсү үчүн эмне маанилүү болгон эмес?,3
Төмөнкүлөрдүн кайсынысы Скандинавия өлкөлөрүнүн ортосундагы айырмачылык катары сүрөттөлбөйт?,2
Гренландияга биринчи болуп ким отурукташкан?,1
Кайсы топ отургучсуз тамактанууну артык көргөн?,3
Төмөнкүлөрдүн кайсынысы байыркы Рим майрамынын бөлүгү болгон эмес?,4
Үзүндүнүн негизинде төмөндөгүлөрдүн кайсынысы узак мөөнөттүү таасирге ээ эмес?,2
"Үзүндү боюнча, элге чейин эмне түзүлгөн?",3
Другьел-дзонг жөнүндө кайсы билдирүү жалган?,invalid
Другьел-дзонгдогу өрттүн кесепеттерин кайсы билдирүү так сүрөттөйт?,1
Камбоджа жөнүндө төмөндөгү билдирүүлөрдүн кайсынысы туура?,4
Камбоджага басып кирүүнү төмөндөгү билдирүүлөрдүн кайсынысы так сүрөттөйт?,4
Голландиялык Ост-Индия компаниясы Тайванда жүргөндө төмөндөгүлөрдүн кайсынысын жасаган эмес?,4
Шимоносеки келишими эмнени негиздеген?,4
Химиялык заттын рН деңгээли кантип өлчөнөт?,3
Суутек иондорунан эмне ажыратылган?,4
Төмөндөгү билдирүүлөрдүн кайсынысы арстандардын прайдын так сүрөттөбөйт?,3
Төмөндөгү билдирүүлөрдүн кайсынысы арстандардын жүрүм-турумун так сүрөттөбөйт?,4
Коёндор жырткычтын кайсы түрү үчүн кеңири таралган олжо болуп эсептелет?,3
Кичинекей мышыктар төмөндөгүлөрдүн кайсынысына аңчылык кылышат?,1
Төмөнкүлөрдүн кайсынысы оцелоттун аңчылык ыкмасына кирбейт?,4
Төмөнкүлөрдүн кайсынысы оцелотту так сүрөттөбөйт? ,3
Төмөнкүлөрдүн кайсынысы жолборстун эң күчтүүү жагы деп эсептелбейт?,1
"Үзүндү боюнча, жолборс менен арстандын айырмачылыгы эмнеде?",2
Үзүндүгө ылайык Роберт Гук башка биологдордон мурун эмне кылган?,1
Клетка сөзүнүн келип чыгышы эмнени билдирет?,2
"Үзүндү боюнча, жаныбарлардын көбү эмне кылууга жөндөмдүү?",2
"Үзүндү боюнча, кээ бир жаныбарларда эмне жок?",3
Фотосинтез процессинде өсүмдүктөргө эмне жардам берет?,4
"Эмнени адамдар дем менен чыгарып, ал эми өсүмдүктөр сиңирип алышат?",4
Үзүндүгө ылайык төмөнкү мисалдардын кайсынысы эволюция процессине тоскоол болот?,1
Төмөнкү жоболордун кайсынысы жаңы түрдүн пайда болуу процессин так сүрөттөбөйт? ,1
Кан айлануу тутумунун кайсы бөлүгү канды жүрөккө жеткирет?,4
Кан айлануу тутумунда кайсы түтүкчөлөр эң кичине?,1
Курт-кумурскалардын канаттарын артка бүгүү жөндөмү төмөндөгүлөрдүн кайсынысын жогорулатат?,2
Курт-кумурскалардын учуу жөндөмдүүлүгү төмөнкүлөрдүн кайсы бирине таасир эткени тууралуу үзүндүдө айтылган эмес?,2
Төмөнкү мүнөздөмөлөрдүн кайсынысы динозаврларга тиешелүү эмес?,2
Төмөнкүлөрдүн кайсынысы канаттуулардын жана динозаврлардын жалпы мүнөздөмөсү катары каралбайт?,3
Үзүндүгө ылайык трицератопс саговник өсүмдүктөрүнүн кайсы бөлүгүн жеши мүмкүн?,1
Үзүндүгө ылайык Трицератопс төмөнкүлөрдүн кайсынысын жеши мүмкүн? ,2
Үзүндүгө ылайык төмөнкү спорттун кайсынысы Италиянын түндүк аймактарында кеңири популярдуу болушу мүмкүн?,3
"Үзүндүдө берилген маалыматка таянсак, төмөндөгү спорт түрлөрүнүн кайсынысы боюнча Италия дүйнөлүк чемпионатты жеңип алган?",1
Кайсы окуядан кийин Люксембургдун айрым жерлери Бельгия курамына өткөн?,2
Люксембургдун бейтараптыгына төмөндөгүлөрдүн кайсынысы таасир эткен?,1
Түркиянын жалпы аянтынын канча чарчы километри Европада жайгашкан?,4
Үзүндү боюнча Түркиянын узундугу канча миляга жакын?,4
Ватикан шаарында латын тили эмне үчүн колдонулат?,1
Ватикан шаарында итальян тили эмнеде колдонулбайт?,3
Үзүндүгө ылайык татаал компьютерлерде үн аралаштыруу төмөндөгүлөрдүн кайсынысына пайдалуу?,1
Үзүндүгө ылайык кайсы жердеги үйлөрдүн көпчүлүгүндө жуулма дааратканалар бар?,1
Төмөнкү жерлердин кайсынысында алдыңкы канализациялык тутумдар табылган?,1
Төмөнкүлөрдүн кайсынысы конькинин бурулуусуна себеп болот?,1
