question,gemini_answer
Кое од следните станало поважно како резултат на Ренесансата? ,3
"Како резултат на Ренесансата, на што од следното било ставено помалку акцент?",1
Кое од следните не рефлектира мотивација да се користи интернетот за постојани односи?,3
Кое од следните не рефлектира мотивација да се користи интернетот за личното учество?,1
Кога западна Европа престанала да се потпира во огормни размери на влијанијата и започнала да се развива во свој стил?,1
На што било резултат користењето копчиња за да се спои облеката? ,3
"Според параграфот, кое од следните се смета за важечко долготрајно решение на еколошките проблеми?",3
"Според параграфот, кое од следните решенија би се сметало за симптоматичен третман на еколошките проблеми?",1
Во која земја била првата војна во Европа чијшто централен проблем се сметало поврзувањето со балансот на моќ наместо да се има религиозен контекст?,4
Која војна понекогаш е опишана како последната „религиозна војна“?,1
Кој од следните аспекти на Римокатоличката црква не бил подложен на критики?,2
"Според параграфот, кој бил убиен во Версај?",4
Кое од следните не му било наметнато на кралот и кралицата од толпата?,3
Кое од следните не било резултат на неконвенционалната поморска војна на Британија?,3
Која изјава не ја опишува точно морската блокада на Британија против Германија?,4
"Врз основа на параграфот, за кого би била најверојатна дијагнозата мултиплекс склероза?",invalid
"Според параграфот, за што бараат повеќе поддршка учесниците во редовна активност?",1
"Според параграфот, како мечувањето вообичаено се игра?",4
"Според параграфот, кое од следните би бил најсилен показател на внатрешно труење?",4
"Според параграфот, кој е соодветниот прв чекор кога се проценува жртва?",1
Која од следните изјави не го рефлектира точно процесот на проверка на жртвата?,1
Која од следните промени што ја поттикна Француската револуција имаше значаен импакт на граѓаните од работничка класа?,2
"По Француската револуција, на што најмалку бил заснован успехот во военото и друго занимање?",2
За која јавна услуга е кажано дека предизвикува најмногу незадоволство во развиените земји?,3
"Според параграфот, што може да се каже за системите на јавен превоз?",3
"Според параграфот, кое од следните би можело да се мери поради непредвидливоста на возачите?",4
Кое од следните е употребено кога математички се претставува сообраќаен тек?,4
Што користеле Херши и Чејс за да ја имплантираат нивната ДНК? ,4
На што е зависна способноста за мутацијата да биде пренесена на поколенијата?,1
"Врз основа на информациите дадени во параграфот, на што не се потпираат разните ефекти на мутациите?",1
Кое од следните не било причина што старите култури чувале кози?,3
Целта на голфот е да се има најмалку од што?,2
"На курс за голф, каде се коси тревата пократко?",2
Што е типична цел на експеримент?,1
"Според параграфот, што не помага да се води научно истражување?",1
"Според параграфот, која изјава за торнадата не е точна?",3
"Врз основа на параграфот, која од следните изјави точно го опишува поголемиот дел од торнадата?",4
Кое од следните започнале да го прават луѓето во 16ти век?,4
Колку долго луѓето зголемувале објекти со користење леќи?,3
"Врз основа на параграфот, што вели пештерата на Мухамед за неговите духовни практики или вредности?",1
"Според параграфот, за што најпрвин се користело железото?",4
"Според параграфот, зошто дрвените тркала биле заменети со железни тркала?",4
"Според параграфот, што ги обликувало поединците во времето на романтизмот?",2
Која од следните изјави не ја рефлектира општата идеја на технолошки детерминизам? ,1
"Според параграфот, кое од следните не е поврзано со повлекување на гудалото?",1
"Според параграфот, кое од следните е поврзано со понежен звук?",2
Фосилите покажале дека рацете евентуално се адаптирале да бидат користени примарно за што од следното?,1
Кое од следните точно ги опишува фалангите на шимпанзото? ,3
Од кој базен селекцијата ја отстранува новата генетска варијација?,4
Кој процес е одговорен за додавање на генетска варијација?,3
"Врз основа на информациите во параграфот, кое од овие треба да биде примарно јадење за да се реши „проблемот со протеини“?",3
"Според параграфот, кој од следните проблеми не е предизвикан од недостаток на есенцијални амино киселини?",1
Како членовите на одредена субкултура често ја означуваат нивната проврзаност со групата?,4
"Според теоријата претставена во параграфот, што би можело да се случи на дете што се идентификува со расно малцинство што има стереотип на ангажирање во заканувачко однесување?",2
"Според параграфот, на што од следното може да има импакт знаењето на дететото за расните стереотипи?",2
"Според параграфот, кое од следните не е веројатно да биде во согласност со воспитување на диви деца?",2
"Според параграфот, кое од следните точно го опишува дивото однесување кај децата?",2
"Врз основа на параграфот, која од следните практики не е во согласност со егзистенцијално-ориентирано земјоделство?",2
Кое од следните точно ја опишува практиката на егзистенцијално земјоделство?,4
Под која категорија на туризам спаѓа посетата на музеј?,3
"Според параграфот, што би можело да биде приоритет за рекреативните патници?",2
Што е споменато во параграфот како нешто што помогнало да се намали стравот од промена во локалната црква?,1
"Според параграфот, со што може да помогне добивањето на разбирање за сопствената историја?",3
Која од следните изјави точно го опишува постмодерниот пристап кон учењето?,4
Која од следните изјави не го рефлектира точно пристапот на пост-модерно учење?,2
"По намерното будење за време на нормалниот период на спиење, кое од овие ќе се меша во процесот на прекинување на спиење?",1
Кое од следните не е точен опис на прекинување на спиење?,4
Што е зголемено додека мозокот се обидува да има почести луцидни соништа?,4
Кој од следните негативни афекти може да го има честото луцидно сонување врз телото?,2
"Според параграфот, какви се конвенционалните и виртуелните тимови?",1
"Врз основа на параграфот, која изјава во поглед на физичките и виртуелните тимови не е точна?",4
Кое од следните не е нешто на што се фокусираат содржинските теории?,1
Кое од следните не е предмет на правило на третините?,2
Кое од следните не го опишува 35 мм формат на фотографија?,3
"Според параграфот, како што производителите го зголемуваат квалитетот на производството на леќи, како се подобриле телеобјективите?",3
"Врз основа на информациите во параграфот, кога телеобјективите би можеле да се претпочитуваат наспроти примарните леќи?",3
Кое од следните не би се сметало за точен опис на Мистицизмот?,4
"Според параграфот, кое од следните не е фокус на Мистицизмот?",2
"Според параграфот, кој би можел да го започне земјоделското општество?",3
"Според параграфот, на која локација биле први жители групата што ловеле моаси?",2
Во кое сценарио методот на основно оригами е од корист за виткачот?,4
Кое од следните неточно го опишува основното оригами?,2
"Според параграфот, која локација не е поврзана со цивилизацијата во долината на реката Инд?",3
Кое од следните не е споменато како можно име на цивилизацијата од бронзеното доба што е дискутирана во параграфот?,3
"Според параграфот, кое од следните придонесува за долготраен бенефит?",1
"Според параграфот, кое од следните би можел некој да го стави за приоритет доколку нивниот фокус е на непосредните бенефити?",4
"Според параграфот, кој покрил значаен дел од воените трошоци?",4
Кој временски период дошол пред ерата на Темпларите?,3
Кој временски период дошол по ерата на Темпларите?,1
Кој медицински третман или процедура не е споменат дека е користен од докторите и хирурзите за време на Римската Империја?,1
"Според параграфот, кое од следните не е додадено на напредувањата направени на медицинско поле за време на Римската Империја?",3
Од што е зависна способноста да се гледа?,1
На што зависи варијацијата на структурата на окото помеѓу организмите?,2
"Според параграфот, која изјава за Сикизмот не ја портретира точно религијата?",2
"Според параграфот, кое од следните се смета за клучен аспект на Сик системот на верување?",1
"Според параграфот, со што би можеле да имаат тешкотии децата со нарушување со недостиг на внимание?",1
"Според параграфот, зошто децата со нарушување со недостиг на внимание имаат склоност да се вклучуваат во ризични однесувања?",4
"Врз основа на информациите во параграфот, кое од овие не е пример за скелиња?",3
Кое од следните не го опишува точно концептот на скелиња?,3
"Според параграфот, која карактеристика на MySpace би можела да биде корисна за студентите што имаат тешкотии во читањето?",1
"Според параграфот, кое од следните не било одговор на Хрушчов за работничките немири?",3
Кое од следните не било причина за немирите во Полска?,4
"Според параграфот, кое од следните не влијаело на односите помеѓу СССР и САД?",2
Кое од следните не ја опишува точно целта за праќање нервни импулси низ телото?,1
Што може да се најден на висорамнината Гиза?,4
Која била намената на Големата пирамида?,2
Кој е одговорен за нашето знаење за пироманот што го уништил храмот?,3
Која е точна изјава во поглед на повторната изградба на храмот на Артемида?,2
"Според параграфот, кога бил најраниот период кога видовите почнале да одат на две нозе?",1
Кој од овие видови редовно одел на две нозе?,2
Што се обидуваше да постигне германската морнарица за време на Втората светска војна?,2
"Врз основа на дадените информации во параграфот, кој го имал најголемиот успех со поморската војна за време на северно-атлантската кампања?",1
Што не постоело кога Асирците ја имплементирале употребата на коњаница?,1
Како се биеле битките што користеле коњаница?,3
"Според параграфот, каде нема да најдеш просечен Вавилонски граѓанин?",4
Кое од следното било конкретно наменето за свештениците?,2
Кога Кралот Тутанкамон станал озлогласен?,3
Што го направило Крал Тунтанкамон добро познат Египетски крал?,1
За што бил неспособен грчкиот поет Хомер?,2
Кој славен Грк е познат за нешто друго освен литература?,3
Каде староеврејско семејство го поминува поголемиот дел од времето?,1
Што не било многу важно за староеврејско семејство?,3
Кое од следното не е опишано како разлика меѓу скандинавските земји?,2
Кој прв се населил на Гренланд?,1
Која група би претпочитала да јаде без столови?,3
Кое од следното не би било дел од Старата Римска гозба?,4
"Врз основа на параграфот, кое од следните не е веројатно да има траен импакт?",2
"Според параграфот, што претходи на нација?",3
Која изјава за Друкгал Ѕонг не е точна?,1
Која изјава точно го опишува исходот на оганот во Друкгал Ѕонг?,1
Која од следните изјави за Камбоџа е точна?,4
Која од следните изјави точно ги опишува инвазиите на Камбоџа?,4
Кое од следните не го направила Холандската источноиндиска компанија во текот на нивниот период во Тајван?,2
Што воспоставил Договорот во Шимоносеки?,4
Како се мери pH вредноста на хемикалија?,3
Што било отстрането од водородните јони?,4
Која од следните изјави неточно опишува стадо на лавови?,3
Која од следните изјави не го опишува точно однесувањето на лавовите?,4
Зајаците се вообичаен плен за кој тип на предатори?,3
Кое од следните вообичаено го ловат помалите мачки?,1
Кое од следните не е дел од ловечкиот метод на оцелот?,4
Кое од следните не го опишува точно оцелот? ,3
Кое од следните не би се сметало за најголема сила на тигарот?,2
"Според параграфот, кое од следните е разлика меѓу тигари и лавови?",2
"Според параграфот, што направил Роберт Хук пред другите биолози?",1
Што значи потеклото на зборот „клетка“?,2
"Според параграфот, за што имаат најголема способност да прават повеќето животни?",2
"Според параграфот, што немаат некои животни?",3
Што им помага на растенијата во процесот на фотосинтеза?,4
Што е она што го издишуваат луѓето а што го вдишуваат растенијата?,4
"Според параграфот, кој од следните примери би го уназадил процесот на еволуција?",1
Која од следните изјави не го опишува точно процесот на видообразување? ,1
Кој дел од циркулаторниот систем ја донесува крвта до срцето?,4
Кои се најмалите садови во циркулаторниот систем?,1
Што од следното се зголемува со способноста на инсектот да ги свитка своите крилја наназад?,2
Кое од следните не е споменато во параграфот како нешто засегнато од способноста на инсектот да лета?,2
Која од следните карактеристики не е обично поврзана со диносаурусите?,2
Кое од следното не е обично сметано како споделена карактеристика на птици и диносауруси?,3
"Според параграфот, кој дел од растението цикада е можно да го јаде трицератопсот?",1
"Според параграфот, кое од следните е најверојатно дека ќе го јаде трицератопсот? ",2
"Според параграфот, кој од следните спортови е веројатно дека ќе биде мошне популарен во најсеверните делови на Италија?",3
"Врз основа на информациите дадени во параграфот, кој од следните спортови освоил светски шампионат за Италија?",1
По кој настани одредени делови од Луксембург станаа белгиски?,2
Кое од следните влијаело на неутралноста на Луксембург?,1
Колку квадратни километри од вкупната површина на Турција се во Европа?,4
"Според параграфот, колку милји приближно е долга Турција?",4
За што се користи латинскиот јазик во Ватикан?,1
За што не се користи италијанскиот јазик во Ватикан?,3
"Според параграфот, кое од следните има корист од миксање на звук на модерни компјутери?",1
"Според параграфот, во која локација се наоѓа поголемиот дел од домовите што имаат тоалети што пуштаат вода?",1
Во која од следните локации биле пронајдени напредни канализациски системи?,1
Кое од следните предизвикува лизгачот да се врти?,1
"Според параграфот, кое од следните точно ја опишува празнината на сечилото на модерна лизгалка на мраз?",3
"Според параграфот, кој е процесот што овозможува атомите да го елиминираат вишокот енергија од светлината?",4
Што предизвикува атом да емитира фотон?,2
"Според параграфот, што евентуално ќе предизвика светилката да престане да работи?",3
Кое од следните би било потенцијално опасно да се допре додека се заменува сијалицата?,3
"Според параграфот, што се случува кога јадрото е поделено?",2
Кое од следните ги рефлектира повиците од долго растојание назад на Земјата,2
Кое од следните е користено за да се стави телескоп во вселената?,2
Кое би требало да се забележи како цикличен настан со цел да се следи минувањето на времето?,2
"Според параграфот, со кој аспект на едно случување времето се користи за споредба?",1
"Според параграфот, кое од следните се смета за типично за еден наследник на трон?",2
"Врз основа на информациите дадени во параграфот, за што бил прв да направи Чарлс?",3
Од која земја била флотата на Тригвасон?,4
Во кое време во историјата Германија наметнала силно културно влијание на Естонија?,3
Што влијаело на естонскиот јазик?,3
"Според параграфот, на кој фактор е заснована флуктуацијата на бројот на родени говорници на Хинди?",1
Кое од следните е точна изјава за јазиците Хинди и Урду?,2
Кое од следните не е точен факт за азбуката Хангул?,1
На што евентуално била променета азбуката Хунмин Џеонгеум?,2
"Според параграфот, кои јазици биле под влијание на Санскрит?",4
"Според параграфот, поради што била намалена употребата на Санскрит?",4
"Според параграфот, кое од следните е точна изјава во поглед на гравитацијата на Ија?",4
"Според параграфот, која од следните изјави точно го опишува надворешниот слој на Месечината?",3
"Според параграфот, каде е најдебела кората на Месечината?",3
"Врз основа на параграфот, во кое од следните веруваат некои луѓе?",3
"Што станува поретко, ако се оддалечувате од центарот на Сонцето?",3
"Според параграфот, кој дел од сонцето е видлив од Земјата?",3
Која од следните опсервации помогнала да се потврди теоријата на Коперник?,1
Кое од следните било набљудувано од Галилео Галилеј во 1610?,2
"Според параграфот, од каде реката Амазон собира вода?",1
Кое признание не ѝ се препишува на реката Амазон?,3
Кој вид на работа споменат во параграфот го вработува најмалиот број на Венецуелци?,3
"Според параграфот, кој од следните сектори го вработува најголемиот број на Венецуелци?",1
"Според параграфот, што им овозможува фузијата на ѕвездите?",3
Кое од следните би го креирал корисен реактор на фузија?,1
Каков е хемискиот состав на водата?,4
"Кога водата менува форми, што ќе остане исто?",1
"Според параграфот, кое од следните не било проблем за тринаесет држави кога се обидувале да наметнат одредени закони?",1
"Според параграфот, која изјава точно ја рефлектира состојбата на централната влада за време на Американската војна за независност?",3
Како се напишани зборовите на позадината на Декларацијата за независност?,3
За што од следното е познат Сингапур?,1
Што е Ванда Мис Жоаким?,2
"Според параграфот, на кој квалитет на пирамидите во Гиза веројатно немало да се восхитуваат Египќаните на Новото кралство?",2
"Според параграфот, каде патуваат хербиворите во потрага по дождови?",3
"Според параграфот, од која област заминуваат хербиворите околу април?",2
На која земја била инвазијата Операцијата Морски Лав?,2
Како го нарекла Германија нападот врз Британија?,2
Што не е споменато како неопходен чекор во планот на Италија да ги зароби африканските земји?,2
"Врз основа на параграфот, што била примарната цел на Италија во војната?",invalid
Кој воспоставил пријателски односи со напаѓачите?,2
Кои сојузници биле вклучени во операцијата Драгун?,1
На каква технологија развојот предизвикал подморниците да започнат да патуваат под вода?,4
"За време на првата употреба, во која област подморниците имале многу ограничен опсег?",3
"Според параграфот, кој прекршил договор? ",4
Кое од следните не било носено од Црвената армија?,3
Што му се случило на главниот инженер во Десеттата италијанска армија?,3
Каде бил убиен Итало Балбо?,4
"Според параграфот, која од следните техники е важен дел од Тибетската медитација?",3
"Според параграфот, како се активирани чакрите за време на „центарот“ на Тибетската медитација?",2
Кој ја претставил втората побожна песна во текот на програмата?,4
"Според параграфот, кој ја претставил побожната песна во текот на нудењето на храната?",1
Кој бил претпоследниот перформанс на вечерта?,invalid
Која националност е Алесандро Сафина?,4
"Врз основа на параграфот, која од следните изјави не е точна?",1
"Според параграфот, кој направил коментар во врска со неудобното ниво на жештина?",2
Каде имало прекин на струја поради активноста на цунами?,1
"Според параграфот, како била засегната Тонга од прекинот на струја?",4
Кога полицијата била во можност да ги користи нивните радарски пиштоли за да ја пресмета брзината на возење на Џони Рид?,1
"Според параграфот, зошто било тешко за полицијата на Нов Зеланд да ја пресмета брзината на Џони Рид?",2
Каде бил центарот на земјотресот во однос на Буте?,2
Што се случило за време на бунтот во Абу Граиб?,4
Зошто затворот во Ирак станал озлогласен? ,4
Кој тип на настан требало да се одржи на воениот меморијален стадион на Мауи?,3
Кој евентуално дал објаснување во врска со откажувањето на настанот?,2
За кого жителите на Бишкек мислеле дека е одговорен за грабежот?,3
Кој ги обвинил протестантите од југот за грабежот?,1
Кога Ринг компанијата искусила зголемување на продажбата?,1
Кога Џејми Симиноф одлучил да ја започне Ринг компанијата?,1
За што нудела препораки за деца секоја епизода на „Reading Rainbow“?,4
Што можело да придонесе за откажувањето на сериите „Reading Rainbow“?,1
Кое од следните не било аргумент направен од официјалните лица на Амстердам и музејот во врска со дрвото?,2
"Според главниот инспектор за RSPCA, за што од следните треба да бидат стандард инспекциите?",4
"Според параграфот, што може да помогне да се зацврсти важноста на благосостојбата на животните кај Австралиските работници во кланиците?",1
"Според параграфот, која е професијата на личноста што била уапсена?",1
"Според параграфот, додека се ширеле вести за уште едно апсење, за колку жртви се одржувале погреби?",4
"Како одговор на протестите, која земја не се придвижила напред со нивниот потпишан ACTA договор?",2
"Според параграфот, која од следните земји одлучила да го одложи процесот на придружување кон ACTA?",4
Колку луѓе биле повредени како резултат на инцидентите на прегревање на iPod?,1
Кој рекол дека инцидентите со прегревање не биле многу сериозни?,4
"Во текот на неговиот говор, што рекол Стив Џобс дека Епл повторно ќе измисли?",2
Која била целта на двочасовниот говор на Стив Џобс?,3
Што објавила Кристина Фернандез де Кирчнер во Аргентинскиот Театар?,invalid
Каде Кристина Фернандез де Кирчнер ја објавила својата намера да се кандидира?,3
Кои биле откритијата на ACMA во врска со Големиот Брат?,1
Под кои параметри медиумот мора да спаѓа со цел да се смета за интернет содржина?,2
Кој е лидерот на Австралиската Либерална Партија?,2
Зошто Австралија сѐ уште нема индустрија на нуклеарна енергија?,4
Кој скијач се натпреварувал со помош на водич?,3
Која земја завршила десетта на Супер-Г за женска стоечка класа?,1
"Според параграфот, која изјава за Блејк не е точна?",2
"Врз основа на параграфот, кое од следните не му се случило на Блејк?",3
За што нема да се користи фондот за глобално затоплување на ОН?,2
"Според параграфот, на што се надева ОН дека ќе заштеди?",3
Кое од следните не било наведено од Алберт Мучанга како нешто за кое што допрва требало да се согласат?,invalid
"Според параграфот, зошто тргувањето може да започне во јули?",2
"Според параграфот, за што Атланта Журнал-Коститушн ги обвинува образовните службеници?",3
"Врз основа на дадените информации во параграфот, што не било споменато во извештајот на Атланта Журнал-Конститушн?",4
"Според параграфот, кои информации се познати по бомбардирањето?",3
"Откако се придружил на Манчестер Сити во 2017, колку мечови оддиграл Хесус?",4
Од кој клуб Хесус примил 27 милиони фунти за да се придружи?,1
Која изјава за гостите на хостелот не е точна?,4
"Според параграфот, која од следните изјави е точна?",2
"Врз основа на параграфот, кои информации за судирот не се точни?",4
"Според параграфот, што сѐ уште треба да биде одредено во врска со судирот?",4
"Според параграфот, на кое место бил Батен на листата на најбогати американци?",3
На кое од следното Батен извршил донација?,2
Што не е дел од законот потпишан од Гувернерот Арнолд Шварценегер?,3
"Според параграфот, кој пропуштил нешта што биле кажани?",3
"Според параграфот, кое од следните е точно за искуството на Милер на сослушувањето?",2
Кој предложил ревизиите да бидат направени на „Закон за чист воздух“?,3
Кој одбил „Законот за чист воздух“ да биде користен како махинација?,2
Што формираат состојките цијанурична киселина и меламин кога реагираат една со друга во урина на мачка?,3
Што набљудувале истражувачите со користењето на инфрацрвена спектроскопија?,2
Кој ја нарекол Луна „Кралица на екстремното“?,4
Кој ја нарекол Луна „настрана“?,2
Што не му се случило на возачот што бил инволвиран во сообраќајката?,3
Што не било нешто што се издвојувало во врска со играта на Јужна Африка за време на турнирот во рагби?,3
"Според параграфот, кога играта на Јужна Африка започнала да се подобрува?",4
"Според параграфот, која од следните изјави не ја рефлектира точно економијата на Кина?",4
"Според параграфот, кога БДП на Кина ќе го надмине оној на Соединетите Американски Држави?",2
Што предложил Ху да направат развојните земји?,4
Што не било споменато од Ху?,1
За кое од следните Вирман рекол дека ситуацијата не е добра?,2
"Поради гонењето, кој ќе ја презеде позицијата на Хуне во Кабинетот?",1
Кој ќе ја презеде улогата на Министер за бизнис на почетокот на гонењето?,1
За што изведувачите ја охрабруваат публиката да прави за време на операта Камиј Сен-Санс?,1
Кој најпрвин пуши џоинт за време на операта?,3
Кое е другото име за „шетање низ вселената“ што го изведел Леонов?,3
На која мисија Леонов го предводел Советскиот дел?,2
Кој бил повреден во сообраќајката?,1
Што им се случило на луѓето што биле инволвирани во несреќата?,2
На што од следното научниците што работеле на програмата се надевале да набљудуваат ефекти?,4
На што од следното научниците ја набљудувале материјата?,4
"Врз основа на параграфот, што не е критикувано од конзервативците?",2
Кој ги критикувал договорите за реконструкција за напорите за обештетување од ураганот Катрина?,2
"Според параграфот, каде светлата од вселенското летало Стардаст ќе бидат видливи најпрвин?",2
"Според параграфот, за што од следното ќе постави рекорд вселенското летало?",3
Како бил поврзан Д-р. Малар Баласубраманиан со Сароја Баласубраманиан?,2
Каде било пронајдено телото на Сара Баласубраманиан?,3
Што било стекнато од иБеј?,3
Што сака да постигне иБеј со преземањето?,2
"Според параграфот, кој не бил во интеракција со затворениците што останале во дворот после борбата?",4
Кое од следните евентуално предизвикало затворениците да се повлечат од бунтот?,2
"Според мислењето на Ајатолах Али Каменеј, од што треба да се ослободи земјата Иран?",4
"Според параграфот, кој ги признал ефектите од санкцијата на Иранската економија?",1
Кое од следните не е дел од гласачкиот процес во Франција?,4
Каде гласачите го означуваат нивниот избран кандидат?,2
Што го поттикнало Ален да започне осумгодишна потрага по Мусаши?,4
"Според параграфот, на што потрошил Ален значајна сума на пари?",2
"Според параграфот, кое од следните веројатно водело до опасни услови во и околу фабриката?",1
Кое од следните не е едно од безбедносните совети предложени на локалните жители по инцидентот во фабриката?,3
"Според Д-р. Мол, што е најзагрижувачко за XDR-TB?",4
Колку пациенти што се заразиле од новата варијанта биле потврдени дека се здравствени работници?,2
Каков вид на технологија користи системот NextGen?,1
Како NextGen директно им користи на контролорите на лет?,2
"Според параграфот, за што историчарите не ги критикувале ФБИ за она на кое што се фокусирале?",3
Што иницијативата за непристојнот ги принудува ФБИ да направат?,4
Што се случило со противпожарното возило што одговорило на сударот на JAS 39C Грипен? ,2
"По судирот на JAS 39C Грипен, за што бил затворен аеродромот?",1
На кого Брзезински му понудил советување во текот на Иранската револуција?,3
Кој ја држел позицијата советник за национална безбедност до 1977 година?,2
Кое од следните не ја рефлектира точно кариерата на Бобек со Партизан од Белград?,invalid
Која изјава за историјата на Бобек со Партизан Белград е вистинита?,1
"Според параграфот, која карактеристика ги разликува Хеспероникус и Велосираптор?",2
Од која физичка карактеристика на видовите е изведено значењето на „Хеспероникус“?,1
Која од следните изјави во врска со пукањето е точна?,4
Која изјава во врска со настанот каде што се случило пукањето е точна?,1
"Според параграфот, која била почетната грижа помеѓу официјалните на властите во врска со Луно?",3
"Според параграфот, која од следните изјави за расипувањето на Луно не е точна?",2
Во која деценија Алжир добил независност?,3
Каде не биле поставени телевизиски екрани за погребната церемонија?,4
Каде се одржала погребната церемонија?,3
"По експлозијата, кој бил третиран за сериозни повреди?",2
Кој го пријавил истекувањето на гасот?,1
"Според параграфот, колку луѓе умреле во нападот?",2
Чие оружје не успеало да испука во еден момент за време на нападот?,2
Кој од следните спортови бил изгласан да биде исклучен од Олимписката програма?,3
Кој од следните спортови го изгласал Меѓународниот олимписки комитет да се вклучи во игрите?,3
За колку години Артур Гинис ја ставил под лизинг Пиварницата Св. Џејмс Порта?,4
Колку милијарди долари носи Гинис секоја година?,3
Во колку земји во Европската Унија е идентификуван вирусот H5N1?,3
Каде бил идентификуван последниот случај на вирусот H5N1?,1
Кога била последната средба на Хаити со болеста пред ширењето предизвикано од мировниците?,1
"Според параграфот, која локација посетителите треба да јанодбегнуваат кога бараат ноќен живот во северно Ново Мексико?",2
"Според параграфот, каде најверојатно посетителот може да најде добро позната забава во северно Ново Мексико?",3
Каков тип на пијалоци можеби треба да одбегнуваат патниците што патуваат со ограничен буџет?,4
"Врз основа на областа опишана во параграфот, за која од следните нарачки на пијалок келнерот е веројатно да се забуни?",4
"Траејќи три века, од која група бил започнат периодот на колонизација?",4
"Според параграфот, кој е најдобриот начин да се привлече Парижанец?",3
"Според параграфот, кое од следните не се смета за стереотипен квалитет на Парижаните?",3
Кој е бенефитот од прва класа на МетроРеил во Кејптаун?,2
"Според параграфот, што има секој патнички воз во Кејптаун?",4
Кое од следните не е веројатно да предизвика животински штетник?,4
Каде може да се купат припејд телефонски картички?,3
Како се пристапува до подобри стапки за телефонирање од некои картички?,2
"Според параграфот, кое од следните дрвја е најмалку зачестено во националниот парк Плитвички Езера?",2
Која од следните ретки фауни може да се најде во националниот парк Плитвички Езера?,4
"Според параграфот, со што всушност помагаат регионалните кодови?",2
"Според параграфот, кое од следните е лага за регионалните кодови што се наметнува од медиумските компании?",2
"Кога пристигнуваш во твојата родна земја, кој процес типично е неформален?",1
Кое од следните треба да го знаеш пред да пристигнеш во твојата родна земја?,2
"Според параграфот, што има во изобилство што им дозволува на алпинистите постојано да откриваат нови маршрути во долината Кохама?",4
"Врз основа на информациите дадени во параграфот, кој ги покрива повеќето поминувања во Јужната Хемисфера?",2
Која алијанса на авиокомпании ја покрива најниската сума за поминувања во Јужната Хемисфера?,4
Која организација на тури успеа во Глобални Тури на Трчање?,2
"Според параграфот, колку различни организиции за трчање помага да се поврзат Го Ранинг Турс?",3
Што треба да направи турист во надеж за најјасното можно набљудување на гепард?,3
"Врз основа на параграфот, кој тип на животно е најверојатно посетителот да види за време на сафари екскурзија во возило?",2
"Според параграфот, што би ја снижило цената на турата?",4
"Според параграфот, кој најверојтно би ја осигурал најдобрата цена за тура?",4
"Според параграфот, што придонело за светското признание на Сан Франциско?",1
"Според параграфот, која од следните изјави за Сан Франциско не е точна?",4
"Според параграфот, кој тип на патник не е веројатно да има корист од користење на услуги од туристички агент?",2
Кое од следните не е споменато како бенефит за резервирање преку туристички агент?,1
"Според параграфот, за што не се способни апликациите за преведување текст во реално време?",4
Што дозволува преводите да бидат правени офлајн?,3
Кое од следните не е предизвикување на лавини?,invalid
"Според параграфот, кое од следните спаѓа во лавини?",3
"Според параграфот, околу кои состојки е засновано карито?",2
"Во одредени региони, наместо која состојка во кари понекогаш е користено кокосово млеко?",3
Зошто е потребно скршнување околу Трансантарктичките Планини за да се стигне на рамнината?,1
"Низ Поминување на Јужниот Пол, што е обележано со знамиња?",3
"Што не е споменато во параграфот, а за што туристите треба да бидат свесни додека ја истражуваат Јужна Африка?",3
"Според параграфот, што би се сметало како лош совет за туристите што бараат да ја истражат Јужна Африка со автомобил?",2
Кое од следните не е споменато во параграфот како потенцијална опасност да ги оставиш своите торби без надзор?,3
Што не е споменато во параграфот во поглед на пренесувањето на дрога?,4
Каков вид на пијалок не е споменат како нешто што можеш да се обидеш да го правиш дома за време на одмор во родната земја?,3
Кое од следните треба да го посетиш за време на одмор во твојата земја доколку твојот град е познат по својата култура на пиење?,3
Каде се лоцирани скулптурите на гулаби?,2
Kој тип на виза може да подразбира некој да обезбеди доказ за доволна парична поддршка?,4
За кого е најверојатно да побарува продолжена виза?,3
Кога треба особено да внимаваш на комарците?,1
"Според параграфот, од што треба да се воздржиш со цел да одбегнеш комарци додека возиш низ дождовната шума?",1
"Според параграфот, која од следните изјави за Сундарбанс не е вистинита?",2
Кој дел од шумата се наоѓа во Индиска територија?,1
"Според параграфот, кој е со најголема веројатност да има барем ограничено разбирање на Англискиот јазик?",2
"Според параграфот, што може да биде тешко за изговарање?",2
"Според параграфот, кое сценарио би било идеално за патник што планира да се вози со автобус од меѓуокружната станица?",1
Што би било добар совет за турист што сака да патува источно од меѓуокружната автобуска станица?,2
Кое од следните не е точен опис за Тимбакту?,3
Кој од следните факти за Тимбакту е вистинит?,1
Кога првенствено се закажани летните Олимписки Игри? ,4
"Според параграфот, на која точка инката станува торнадо?",4
Кое од овие е точна карактеристика на торнадо?,2
"Според параграфот, од каде треба патникот да добие совет во поглед на политичката ситуација во нивниот град дестинација?",3
"Во случај на совети за патување, што не е веројатно странскиот граѓанин да искуси?",4
"Според параграфот, за кој тип на патување има најмала веројатност да е потребна помош при резервирање од туристички агент?",1
"Според параграфот, во кое сценарио патникот најмногу би имал корист од помошта на туристички агент?",1
"Според параграфот, што би можело да му помогне на патникот да одбегне разочарување додека посетува нови места?",2
"Врз основа на информациите во параграфот, кој вид на личност може да искуси разочарување кога патува до странско место?",3
Кој од следните не е препорачан совет за патниците што посетуваат земја во развој за прв пат?,2
