question,gemini_answer
لمدة ثلاث قرون، بدت فترة الاستعمار على يد أي مجموعة؟,4
بحسب الفقرة، شنو أفضل طريقة حتى يفتح الباريسيين قلوبهم إلك؟,3
بحسب الفقرة، شنو من الصفات الأتية اللي ما تعتبر نمطية عند الباريسيين؟,3
شنو المنافع اللي تقدمها الدرجة الأولى بقطارات مترو الريل بكيب تاون؟,2
بحسب الفقرة، شنو الشي اللي يتوفر بكل قطار بمدينة كاب تاون؟,4
شنو الأشياء اللي ما ممكن تكون ناتجه من آفة حيوانية؟,4
منين ممكن نشتري بطاقات الدفع المسبق للموبايل؟,1
شلون ممكن نوصل لأفضل أسعار المكالمات واللي تقدمها بعض البطاقات؟,1
بحسب الفقرة، شنو من الأشجار التالية تعتبر الأقل شيوع بحديقة بحيرات بليتفيتش الوطنية؟,2
شنو الحيوانات النادرة اللي نكدر نلكاها بحديقة بحيرات بليتفيتش الوطنية؟,4
بحسب الفقرة، بشنو ممكن تساعد رموز كل منطقة؟,2
بحسب الفقرة، شنو من الأمور التالية واللي تخص رموز المنطقة تعتبر جذبة ديرسخها الإعلام,2
من توصل لوطنك، شنو الإجراءات النمطية وغير الرسمية؟,1
شنو الأشياء اللي لازم تعرفها قبل ما توصل لوطنك؟,2
بحسب الفقرة، شنو الأشياء اللي مسموح بيها للمتسلقين ان يكتشفون بيها مسارات وطرق جديدة بوادي كوتشامو؟,4
بناءً علي المعلومات الموجودة بالفقرة، منو اللي يغطي اكبر عدد من المعابر بنصف الكرة الجنوبي؟,2
أي تحالف طيران يغطي أقل عدد ممكن من عبور المحيطات بنصف الكرة الجنوبي؟,4
أي منظمة سياحية نجحت بعد جلوبال رنينج تورز؟,2
بحسب الفقرة، شنو عدد المنظمات اللي تساعد جو راننج تورز بربطهن؟,3
شنو لازم يسوي السائح إذا جان يتأمل يشوف فهد الشيتا بشكل واضح؟,3
بناءً علي الفقرة، شنو الحيوانات اللي ممكن يصادفها الزائر خلال رحلته بالسيارة؟,2
بحسب الفقرة، شنو الأشياء اللي ممكن تقلل تكلفة الجولة؟,2
بحسب الفقرة، منو من الناس اللي ممكن يحصلون افضل سعر للجولة؟,4
بحسب الفقرة، شنو اكثر شي ساهم بكون سان فرانسيسكو منطقة جذب عالمية؟,1
بحسب الفقرة، شنو الحالات التالية اللي ما تعتبر صحيحة بسان فرانسيسكو؟,4
بحسب الفقرة، أي نوع من المسافرين اللي من غير المحتمل استفادتهم من خدمات وكيل السفر؟,2
شنو من الآتي ما انذكر بالفقرة، كفائدة لحجز الرحلات من خلال وكيل سفر؟,1
بحسب الفقرة، شنو الأمور اللي تعجز تسويها تطبيقات ترجمة النصوص الفورية؟,4
شنو اللي يسمح بالترجمة بدون وجود الإنترنت؟,3
شنو الأمور اللي مذكورة وما تعتبر سبب للانهيارات الجليدية؟,1
بحسب الفقرة، شنو الأشياء اللي تجي بشكل انهيار ثلجي؟,3
بحسب الفقرة، شنو هي مكونات الكاري؟,2
ببعض المناطق، يستخدم حليب جوز الهند كبديل لأي وحدة من المكونات؟,3
ليش لازم نأخذ مسار منحرف حول جبال القطب الجنوبي حتى نوصل للهضبة؟,2
شنو اللي يتم وضع الأعلام عنده على طول مسار القطب الجنوبي؟,3
شنو الشي اللي ما انذكر بالفقرة، كشي لازم السياح ينتبهون اله من يكتشفون جنوب إفريقيا,3
بحسب الفقرة، شنو النصائح اللي نعتبرها سيئة للسياح اللي ينوون يستكشفون جنوب أفريقيا بالسيارة؟,2
شنو الأشياء اللي ما انذكرت بالفقرة، عن خطر ترك جناطك بدون مراقبة؟,3
شنو الأشياء اللي ما انذكرت بالفقرة، بخصوص حمل المخدرات؟,4
شنو نوع المشروبات اللي تكدر تسويها بالبيت اثناء فترة العمل؟,2
شنو الأشياء اللي ممكن تزورها اثناء فترة العمل إذا جانت مدينتك معروفة بثقافة الشرب؟,3
وي تقع منحوتات الحمام؟,2
شنو نوع التأشيرة اللي من متطلباتها تقديم دليل الاكتفاء المالي؟,4
منو اللي ممكن يحتاج ان يمدد تأشيرته؟,3
شوكت ممكن تنتبه للبعوض؟,1
بحسب الفقرة، شنو الأشياء اللي لازم تسويها حتى تتجنب البعوض اثناء القيادة بالغابة؟,invalid
بحسب الفقرة، شنو من العبارات التالية عن سانداربانز مو صحيح؟,2
أي جزء من الغابة يقع بالأراضي الهندية؟,1
بحسب الفقرة، منو اللي من المرجح يكون اله فهم محدود باللغة الإنكليزية؟,4
بحسب الفقرة، شنو الأشياء اللي من الصعب تهجئتها؟,2
بحسب الفقرة، شنو السيناريو المثالي لمسافر ناوي يأخذ باص من المحطة المشتركة للمقاطعات؟,1
شنو النصيحة الزينة للسائح اللي متشوق يسافر جهة الشرق من محطة الحافلات بين المقاطعات؟,1
شنو من الوصفين التاليين مو وصف دقيق لتمبكتو؟,3
شنو من الحقائق التالية عن تمبكتو صحيحة؟,1
متى كانت الألعاب الأولمبية الصيفية مقررة أصلا؟ ,4
بحسب الفقرة، بأي نقطة يتحول المخروط الهوائي لإعصار؟,4
شني من هاي الخصائص مو مضبوطة عن الأعصار؟,4
بحسب الفقرة، منين لازم يأخذ المسافر نصيحة بخصوص الوضع السياسي عن الموقع الي رايحله؟,4
بحدث استشارية الوكالة، شنو اللي ما المفروض يمر بيه المواطن الأجنبي؟,4
بحسب الفقرة، أي نوع من الرحلات غالبا ما راح تطلب مساعدة للحجز من وكالة سفر؟,3
بحسب الفقرة، بأي سيناريو راح يستفاد المسافر من مساعدة وكالة السفر؟,2
بحسب الفقرة، شنو ممكن يساعد المسافر يتجنب خيبة الأمل من يزور أماكن جديدة؟,2
بناءً علي المعلومات الموجودة بالفقرة، أي نوع من الناس ممكن يصاب بخيبة أمل من يسافر لبلد اجنبي؟,3
أي من التالي ما ينصحون بي المسافرين اللي يزورون البلدان المتطورة للمرة الأولى؟,1
أي من التالي ما مذكور كشي تتفاخر بيه من تتأقلم على بلد نامي؟,3
شنو من الخيارات التالية راح تكون أفضل لحامل سياسة التأمين يريد نسخة إلكترونية من السياسة الخاصة بيه، بس ماكو  إنترنت؟,3
بحسب الفقرة، أي من التالي لازم ما يكون موجود بالسياسة؟,3
بحسب الفقرة، أي حجم نيجاتيف تنسيق الفلم يستخدمونه اكثر شي؟,3
أي من تنسيقات الفلم التالية تنطي دقة مماثلة تقريباً لـكاميرا DSLR؟,1
بحسب الفقرة، أي من هاي الخطوات تكون أخر خطوة ببداية مجال كتابات السفر؟,3
من تبدي بمجال كتابات السفر، أي من القدرات التالية يفضل ما تصقلها بالبداية؟,4
بأي نوع من المناخيات تنوجد المشاكل المعوية؟,3
بحسب الفقرة، التعرض المستمر ممكن يوصلك لمناعة من شنو؟,2
أي من التالي هي ميزة للسفر ببلد شنغن؟,1
شنو اللي ما يلكونه بعد بمقبرة توت عنخ آمون؟,4
بحسب الفقرة، شنو الوجهة الأقل جاذبية بفانكوفر بالنسبة للناس اللي يهمهم السعر؟ ,4
بحسب الفقرة، شنو الوجهة اللي ممكن تقدم للمسافرين تجربة حقيقية بفانكوفر؟,1
بحسب الفقرة، شوكت يكدر يروح السياح للتنزه بالشلالات في حال كانوا يدورون على مناظر خالية من العوائق؟,4
بحسب الفقرة، شنو الوجه الإيجابي لزيارة شلالات فيكتوريا بين تشرين الثاني (نوفمبر) ومارس (آذار)؟,3
بحسب الفقرة، شنو الأشياء اللي ما ينصحوا بيها اثناء استخدام الدرون للتصوير؟,1
بحسب الفقرة، شنو افضل الأماكن اللي يتم بيها استخدام الدرون؟,4
بناءً علي الفقرة، منو من العبارات غير صحيح بخصوص شرط التسجيل لاستخراج التأشيرة؟,2
شنو الأماكن اللي ما يكدر يروح إلها السائح علمود تسجيله؟,3
منو اللي ما ممكن يستفيد من التطوع أثناء السفر؟,2
بحسب الفقرة، شلون ممكن التطوع يكون مفيد للأشخاص اللي يريدون يسافرون للخارج بميزانية محدودة؟,1
بحسب الفقرة، شنو الأشياء اللي ممكن اعتبارها مو نمطية بالنسبة لرحلة لوالت ديزني؟,2
شنو من العبارات التالية اللي عن عالم والت ديزني مو صحيحة؟,1
بحسب الفقرة، شنو من القضايا اللي من المرجح ما يتم تغطيتها بفصل التدريب المهني أو بالمنشورات؟,1
بحسب الفقرة، أي من الموضوعات التالية من المرجح انه يغطونها بفصل الصيف؟,1
بحسب الفقرة، شنو الخيار الأفضل ديجنبنا الماي اللي ممكن تكون ملوثة؟,2
بحسب الفقرة، شنو الشي اللي ممكن يكون شبه مستحيل حتى بالنسبة للسباحين المهرة؟,3
شنو لازم تسوي إذا علقت بتيار؟,1
بحسب الفقرة، بأي موقع ممكن تكون زيارة القلعة رحلة عطلة جديرة بالاهتمام؟,3
بحسب الفقرة، منو من التالي ما تعتبر نصيحة جيدة للنساء بالمنطقة؟,2
بناءً على المنطقة الموضحة بالفقرة، شنو النصيحة المفيدة للنساء المسافرات؟,4
بناءً علي الفقرة، أي سيناريو ممكن علموده يحتاج مصور الحياة البرية يستخدم عدسة خاصة؟,1
أي من التالي ما مذكور بالفقرة، كتحدي ممكن لمصورين الحياة البرية؟,1
أي من التالي ممكن يوفر اقل مشاكل لسايق مسافر على ممرات الجبل؟,1
شنو اللي ممكن يبقى دائم بخصوص ضرائب الراتب بهو أي بلدان مختلفة؟,3
بحسب الفقرة، إذا جنت تشتغل بالخارج بس انت كاعد بمكان ثاني، فوين راح تدفع ضرائبك؟,3
منو من العبارات التالية ما توصف المعرض العالمي بدقة؟,4
شنو من الأشياء المذكورة كاعدة للمعرض العالمي أو المعرض الدولي؟,1
شنو الأشياء اللي تقلل احتمالية حدوث هجوم حيواني؟,2
شنو من التالي ما مذكور بالفقرة، كسبب ممكن لهجوم حيوانات الحياة البرية؟,4
من خلال النص، شنو النصيحة الي نكدر من خلالها نعزف الأكورديون بالطريقة الصحيحة؟,3
عند عزف الأكورديون، ماهي الأمور التي ستساعدك في الحصول على صوت أعلى؟,1
ليش صور التلفزيون مقطوعة الحواف؟,2
ما هي المشاكل التي يحتمل وجودها عند تحويل فلم إلى صيغة DVD؟,2
أين تقع الحاميات البريطانية؟,3
منو الي كان توقيعه موجود في نسخة المسودة المكتوبة بخط اليد؟,4
من بين هذه المواقع، وين وصلت نشرات دنلاب النقدية بالأخير,3
أين تمركزت قوات العقيد جون ستارك؟,1
شوكت مددو قوات ستارك السياج؟,3
أي من الحقبات الآتية كانت الأعنف في الصين؟,4
ما هي حقيقة جيوش مستعمرات النمل الجوالة؟,2
شنو هي الدقة الي تعكس عادة التعشيش عند مستعمرات النمل خلال مرحلة التجوال؟,3
ما الشيء الذي سيستمر رغم وجود الأسباب الخارجية؟,3
ما هو المصطلح اللي يوصف الأفراد اللذين يظهرون بسمات ظاهرية معينة؟,1
شنو هو المصطلح الصحيح للكائنات الحية الي تأخذ منطقة معينة؟,2
ما هي الأنشطة التي لا تعد مثال سياحة طبيعي؟,3
أي الوسائل التالية تعتبر الأساسية في نظام النقل؟,2
الحبيبات الي تدور حول النواة شنو تكون نوع شحنتها؟,3
النواة مكونة من أي حبيبات؟,1
إي من الأمثلة التالية يعتبر مثال للأرقام الثنائية؟,1
ماذا يطلق على الأرقام الثنائية أيضاً؟,1
إي من الأمور التالية غير مذكور في القطعة كفائدة أساسية لمدونات الطلاب؟,1
شنو هي جوانب التدوين الي نوهت كمحفز للطلاب حتى يحسنون مهاراتهم الكتابية؟,2
شنو هي الأمور الي تعتبر غير مفيدة بالتواصل الغير متزامن للطلاب؟ ,2
من خلال النص، يا ناحية من النواحي الآتية من الاتصال غير المتزامن هو جانب غير مرن للطلاب؟,2
شنو الشي اللي ما مذكور بالقطعة كشيء ممكن مرتبط بالقلعة التقليدية من العصور الوسطى؟,4
ما هي الأمور التي لم تذكر بالنص تبدو كانها كانت سبب بتدمير القلعة؟,invalid
شنو هي الأمور الي تعتبر كوصف دقيق لقلعة كيربي موكسلو؟,2
شنو هي خصائص البناء الي تعتبر نموذجية لقلعة كيربي موكسلو خلال الفترة الزمنية المذكورة بالنص؟,3
شنو هي أكثر الأمور الي تفيد العداء بتحضيرات لموسم الجري الجديد؟,4
شنو هي اهم الأمور لعداء النصف ميل المحترف؟,4
بالنسبة للشخص الرياضي، شنو هي الأمور الي ما يكدر يحققها من خلال الممارسات الغذائية وحدها؟,3
شنو هي الأمور الي ما تعتبر كطريقة للتمتع بالرياضة بالنسبة للرياضيين؟,2
شنو هي الأمور الي تخلي عداء المسافات المتوسطة يشتري أشياء غالية؟,4
شنو هي الأمور الي يتطلبها عداء المسافات المتوسطة؟,3
منو أكتشف الرنين المغناطيسي النووي؟ ,3
بأي سنة منحت أول جائزة براءة أختراع للتصوير المغناطيسي الطبي؟ ,2
شنو هي الأمور الي يمتلكها الآنسان حتى يترجم سلوك الآخرين؟,2
فهم نوايا الناس، بشنو ممكن يساعدهم؟,1
شنو هي الأمور الي نعتبرها تلخيص دقيق للغرض الرئيسي من الذكاء الاصطناعي؟,4
شنو هي الأمور المرتبطة عادة بالذكاء الاصطناعي؟,3
شنو هي الأمور الي تعبر عن قوة شخص يفكر بنمط تجميعي؟,4
شنو هي الأمور الي مانكدر نعتبرها شي أساسي للتفكير التجميعي؟,2
وفقا للنص، شنو هي الأمور الي نعتبرها تعابير دقيقة للوجه؟,2
شنو هي العبارات الخاطئة عن ترجمة تعابير الوجه الدقيقة؟,3
شنو هي اهم النتائج من عصر النهضة؟ ,3
نتيجة عصر النهضة، وين كان أقل تركيز؟,1
شنو هي الأمور اللي ما تعكس تحفيز استخدام الإنترنت لعلاقات مستمرة؟,3
شنو هي الأمور الي ما تعتبر محفز لاستخدام الأنترنت للالتزام الشخصي؟,1
شوكت توقفت أوربا الغربية بالاعتماد على المؤثرات الخارجية وبدأت بتطوير نفسها بنفسها؟,1
شنو هي أسباب استخدام الدكم بالملابس؟ ,3
من خلال النص، شنو هي الأمور الي نكدر نعتبرها حل قيم للمشاكل البيئية؟,3
من خلال النص، شنو هي الأمور الي ما نكدر نعتبرها علاج لأعراض المشاكل البيئية؟,2
بيا بلد كانت أول حرب أوربية كان سببها الرئيسي ميزان القوى بدلا من حالة دينية؟,1
إي حرب كانوا يسموها بالحرب الدينية الأخيرة؟,1
إي من الجوانب المذكورة من الكنيسة الكاثوليكية ما صار تدقيق عليها؟,1
من خلال النص، من انقتل في فرساي؟,4
شنو هي الأمور التي أجبر عليها الملك والملكة خلال الحشد الغوغائي؟,1
شنو هي الأمور الي ما كانت نتيجة للحرب البحرية الغير تقليدية؟,3
ماهي العبارات التي لا تصف محاصرة بريطانيا لألمانيا بحريا؟,4
من خلال النص، من أكثر عرضة للإصابة بمرض التصلب المتعدد؟,1
من خلال النص، ممارسة جلسات نشاط منتظمة تتطلب دعم من قبل ماذا؟,1
من خلال النص، شلون نكدر نمارس رياضة المبارزة؟,4
من خلال النص، شنو هي الأمور الي تشير على وجود تسمم داخلي؟,4
من خلال النص، شنو هي الخطوة الأولى لفحص الضحية؟,1
شنو هي الأمور الي ما تعكس عملية فحص الضحية؟,1
شنو هي التغييرات الي أحدثتها الثورة الفرنسية والي أحدثت تأثير كبير على الطبقة العاملة المدنية؟,1
من خلال الثورة الفرنسية، كان النجاح في العسكرية وغيرها من المهن يعتمد على ماذا؟,1
شنو هي الخدمة العامة الي تسبب سخط في البلدان المتقدمة؟,3
من خلال النص، شنو الي نكدر نتكلم بي بخصوص نظام النقل العام؟,3
من خلال النص، شنو هي الأمور الي صعب نقيسها بسبب عدم معرفة سلوك السائقين؟,4
شنو هي الأمور الي نكدر نستخدمها من نقدم دراسة عن تدفق حركة المرور؟,1
شنو أستخدم هيرشي وتشيس حتى يزرعون الحمض النووي الخاص بيهم؟ ,4
أحتمالية حدوث طفرة منقولة بواسطة النسل تعتمد على شنو؟,1
من خلال المعلومة المذكورة بالنص، شنو هي الآثار المختلفة للطفرة؟,1
شنو هي الأمور الي ما تعتبر سبب بثقافة تربية الماعز القديمة؟,3
الهدف من الكولف هو أخذ اقل كمية من ماذا؟,2
في الكولف، أين يتم تقصير العشب؟,2
شنو هو الغرض الأساسي من التجربة؟,1
من خلال النص، شنو هي الأمور الي ما تساعد أرشادات البحث العلمي؟,1
من خلال النص، شنو هي العبارة الخاطئة الي تخص موضوع الأعاصير؟,3
من خلال النص، شنو هي العبارات الي توصف بدقة أغلبية الأعاصير؟,4
شنو هي الأمور الي بدا الإنسان يستخدمها بعد القرن السادس عشر؟,4
من شوكت الناس تستخدم العدسات لتكبير الأشياء؟,3
من خلال النص، شنو الي قاله النبي محمد عن القيم الروحية في الغار؟,2
من خلال النص، وين تم استخدام الحديد لأول مرة؟,4
من خلال النص، ليش استبدلوا العجلات الخشبية بالعجلات الحديدية؟,4
من خلال النص، شنو هي الأمور الي شكلت الأفراد خلال الحركة الرومانسية؟,2
شنو هي العبارات الي ما تعكس الفكرة العامة للحتمية التكنولوجية؟ ,1
من خلال النص، شنو هي الأمور الي ما مرتبطة بسحب القوس؟,1
من خلال النص، شنو هي الأمور المرتبطة بالصوت الأنعم؟,3
الحفريات تكشف عن استخدام الأيدين بشكل رئيسي إلى ماذا؟,3
شنو هي الأمور الي توصف بدقة سلاميات الشمبانزي؟ ,4
اكتشفت الأبحاث تنوعات جينية جديدة من أي مجموعة؟,4
شنو هي العملية المسؤولة عن التنوع الجيني؟,3
من خلال المعلومات الموجودة بالنص، منو من هذه الموارد يجيب على الرئيسيات أكلها حتى يحل مشكلة البروتين؟,3
من خلال النص، شنو هي المشكلة الي ما تحدث بسبب قلة الأحماض الأمينية؟,1
شلون يميز عدد من الأعضاء يمتلكون ثقافة فرعية منظمتهم في المجموعة؟,4
من خلال النظرية المذكورة بالنص، شنو الشي الي ممكن يصير لطفل الي عندة نزعة عنصرية سطحية تهدد سلوكه؟,2
من خلال النص، الطفل الي راح يعرف بوجود نزعة عنصرية شنو ممكن يأثر هالشي؟,2
من خلال النص، شنو هي الأمور الي ما تعتبر شي ثابت مع طفل ذو تنشئة وحشية؟,2
من خلال النص، شنو هي الأمور الي توصف بدقة سلوك الأطفال الوحشيين؟,2
من خلال النص، ما هي الأمور اللي ما تعد من ضمن زراعة الكفاف؟,2
شنو الأمور الي تصف بدقة ممارسات زراعة المؤونة؟,4
زيارة متحف يدخل من ضمن أي نوع من أنواع السياحة؟,3
من خلال النص، شنو هي أولويات ترفيه المسافرين؟,2
ما هو الشيء المذكور بالنص كشيء ساعد على تقليل الخوف من التغيير داخل الكنيسة المحلية؟,1
من خلال النص، فهم تاريخ الشخص بشنو ممكن يساعدنا؟,3
أي جملة تصف بدقة منهج ما بعد التمدن التعليمي؟,4
أي من هذه العبارات لا تصف بدقة منهج ما بعد التمدن التعليمي؟,2
بعد ما نكعد من النوم بطريقة متعمدة خلال فترة النوم الطبيعية، شنو هي الأمور الي تداخل بعملية انقطاع النوم؟,3
شنو هي الأمور الي ما توصف بدقة النوم المتقطع؟,4
بينما يحاول الدماغ يوضح الأحلام في أوقات قصير، شنو الشي الي يزداد؟,4
شنو هي الأعراض السلبية بالأحلام الواعية لي تأثر على الجسم؟,2
من خلال النص، شلون صايرة الفرق العادية والفرق الافتراضية؟,1
من خلال النص، أي عبارة من ضمن العبارات الأتية غير صحيحة فيما يخص الفرق الافتراضية؟,1
شنو هي الأمور الي تركز عليها نظريات المحتوى؟,4
شنو هي الأمور الي ما تعد هدف من قاعدة التثليث؟,1
شنو هي الأمور الي ما توصف صيغة تصوير 35 ملم؟,3
من خلال النص، في غضون زيادة استمرار المصانع بتحسين جودة إنتاج العدسات، كيف تحسن التقريب في العدسات؟,3
من خلال المعلومات المذكورة بالنص، متى تكون عدسات التكبير افضل من العدسات الأولية؟,1
شنو هي الأمور الي ما تعتبر كوصف دقيق التصوف؟,1
من خلال النص، شنو هي الأمور الي ما تركز عليها الصوفية؟,2
من خلال النص، منو يكونون بدأ بمجتمع الزراعي؟,1
من خلال النص، وين كان مكان أول الشعوب الي اصطادت طير المواس؟,2
في أي سيناريو سيؤدي استخدام الأوريجامي البسيط إلى منفعة المجلد؟,2
شنو هي الطريقة الي ما توصف طريقة الأرض الطاهرة الأوريجامي؟,1
من خلال النص، أي مكان ما مرتبط بحضارة وادي السند؟,4
شنو هي الأمور الي ما مذكورة كاسم محتمل لحضارة العصر البرونزي المذكور بالنص؟,invalid
وفقا للنص، شنو الشي اللي يعود بفوائد على مدى البعيد؟,1
من خلال النص، شنو هي الأشياء الي ممكن الأشخاص يعطوها الأولوية أذا كان تركيزهم على مصالحهم الحالية؟,1
من خلال النص، منو الي غطى جزء كبير من نفقات الحرب؟,4
شنو هي الفترة الزمنية الي سبقت عصر فرسان المعبد؟,3
أي فترة زمنية اجت بعد عصر فرسان المعبد؟,1
شنو هي المعالجات أو الطرق الطبية التي لم يسبق استخدامها من قبل الأطباء والجراحين خلال الامبراطورية الرومانية؟,1
من خلال النص، منو من التالي لا يرجعله السبب بالتقدم في مجال الطب خلال فترة الامبراطورية الرومانية؟,3
على شنو تعتمد القدرة على الإبصار؟,1
على شنو تعتمد تفاوت بنية العين بين الكائنات الحية؟,2
من خلال النص، شنو هي العبارة الي ما توصف بدقة الديانة السيخية؟,2
من خلال النص، آي من التالي يعتبر جانب أساسي من نظام معتقدات السيخ؟,1
من خلال النص، شنو يمكن يواجه الأطفال المصابين باضطراب نقص الانتباه صعوبة بالتركيز عليه؟,1
من خلال النص، ليش الأطفال المصابين باضطراب نقص الانتباه ينخرطون بسلوكيات محفوفه بالمخاطر؟,4
من خلال المعلومة المذكورة بالنص، شنو هي الأمور الي مانكدر نعتبرها مثال للتعليم المبني على المشاريع العلمية؟,3
شنو هي الأمور الي ما توصف بدقة التعليم المبني؟,3
من خلال النص، أي ميزة ماي سبيس يمكن تكون مفيدة للطلاب الي يواجهون صعوبة بالقراءة؟,1
من خلال النص، شنو هي الأمور الي ما كانت جزء من استجابة كروتشوف لثورة العمال؟,3
شنو هي الأمور ما كانت سبب للثورة في بولندا؟,2
من خلال النص، شنو هي الأمور الي ما أثرت على العلاقات بين الاتحاد السوفييتي والولايات المتحدة الأمريكية؟,2
أي من هذه الأمور لا يصف بدقة الغرض من إرسال النبضات العصبية في الجسد؟,1
ماذا يمكن ان تجد في محافظة الجيزة؟,4
ماذا كان الغرض من الإهرامات؟,2
من هو المسؤول عن معرفتنا بالحريق اللي دمر المعبد؟,3
أي العبارات التالية هي عبارة دقيقة عن إعادة بناء معبد أرتميس؟,2
من خلال النص، متى اقرب جنس بشر مشى على ألأقدام؟,1
أي من هاي الأجناس البشرية مشى بانتظام على ارجلهم؟,2
شنو حاولت القوات البحرية الأمانية تنجز خلال الحرب العالمية الثانية؟,2
من خلال المعلومة المعطاة في النص، إي البلدان نجحت في الحرب البحرية خلال حملة الشمال الأطلسي؟,1
ما الشيء الذي كان المفقود عند إنقاذ الآشوريين لفرسانهم؟,1
كيف أستخدم الفرسان بالمعارك؟,3
من خلال النص، وين ممكن ما نلكى مواطن بابلي اعتيادي؟,4
إي من التالي مخصص بس للكهنة؟,2
يمتى صار الملك توت عنخ آمون مشهور؟,3
شنو الي يخلي الملك توت عنخ آمون معروف عند ملك مصر؟,1
شنو الي ما يكدر يسوي الشاعر اليوناني هومر؟,2
أي من المشاهير اليونانيين اشتهر بشيء غير الأدب؟,3
وين اكثر مكان قضوا بي العائلات العربية وقتهم؟,1
شنو شي يلي كان مو كلش مهم للعوائل العربية؟,3
أي من التالي ما يوصف الاختلاف بين الدول الاسكندنافية؟,1
منو استقر في غرينلاند أولاً؟,1
أي طبقة تفضل الأكل بدون مقاعد؟,3
شنو من الخيرات الآتية ما يكون جزء من الوليمة الرومانية القديمة؟,4
وفقا للنص، شنو هيه الأمور التي من غير المرشح ان تترك بصمة تاريخية؟,2
من خلال النص، شنو الي يسبق الأمة؟,3
أي وحدة من هاي الصياغات عن دروكيال دزونج مو صحيحة؟,1
إي عبارة توصف بدقة نتيجة الهجوم على دروكيال دزونج؟,1
أي العبارات التالية صحيحة فيما يخص كمبوديا,4
أي العبارات الآتية تصف بدقة الغزو على كمبوديا,4
شنو الشي الي ما سوتة شركة الهند الشرقية الهولندية خلال تواجدهم في تايوان؟,4
شنو قررت معاهدة شيمونوسكي؟,4
شلون يقاس مستوى pH بالمادة الكيميائية؟,3
من الي تمت إزالته من أيونات الهيدروجين؟,4
أي من هذه العبارات لا تصف بدقة أنثى الأسود؟,3
أي من العبارات الآتية ما تصف بدقة تصرفات الأسود؟,1
الأرانب هم فريسة مشتركة لأي نوع من المفترس؟,3
القطط الصغيرة عادة تصيد أي من التالي؟,1
أي من التالي مو جزء من طريقة صيد النمر القزم؟,4
شنو الأمور اللي ما توصف بدقة النمر القزم؟,3
شنو هي الأمور الي تعد نقطة قوة النمر؟,4
وفقا للنص، ماهي الاختلافات بين النمور والأسود؟,2
من خلال النص، شنو الشي الي سوا روبورت هوك قبل علماء الأحياء الآخرين؟,1
شنو اصل معنى كلمة «خلية»؟,2
وفقا للنص، ماهو الشي الذي تستطيع اغلب الحيوانات القيام به؟,2
وفقا للنص، ماهو الشيء الذي لا تمتلكه بعض الحيوانات؟,3
شنو هو الشيء اللي يساعد النباتات في عملية البناء الضوئي؟,4
شنو هو الغاز الي يخرجه الإنسان ويستنشقه النبات؟,4
من خلال النص، شنو هو الشي من ألأمثله الآتية يعرقل عملية التطوير؟,1
شنو هي العبارة الي ما توصف عملية التنويع؟ ,1
إي جزء من نظام الدورة الدموية يضخ الدم نحو القلب؟,4
شنو هي اصغر أنابيب نظام الدورة الدموية؟,1
بشنو ساعدة أجنحة الحشرات الطائرة المطوية الى الوراء؟,2
إي من التالي ما انذكر بالفقرة كشيء تتأثر به قدرة الحشرات على الطيران؟,2
شنو هي الخصائص الي ما ترتبط عادة بالداينصورات؟,2
أي من التالي ما يعتبر عادة خصائص مشتركة للطيور والداينصورات؟,3
من خلال النص، أي جزء من نبات السايكسات يفضل أكلة الترايسراتوبس؟,2
من خلال النص، شنو هي الأمور الي يأكلها الترايسراتوبس عادة؟ ,2
من خلال النص، شنو الرياضة الي مشهورة في أقصى شمال مناطق إيطاليا؟,3
من خلال المعلومة الموجودة في النص، شنو هي الرياضة الي فازت بيها إيطاليا كبطلة العالم؟,1
بعد يا حدث تحول جزء من لوكسنبورغ إلى بلجيكا؟,2
أي واحدة من الخيارات الأتية أثرت باستقلال لوكسمبورغ؟,3
شنو هي المساحة الي تشغلها تركيا في أوربا؟,4
من خلال النص، حوالي كم ميل يبلغ طول تركيا؟,4
إلى ماذا تستخدم اللغة اللاتينية في مدينة الفاتيكان؟,1
في مدينة الفاتيكان إلى ماذا لا تستخدم اللغة الإيطالية؟,3
من خلال النص، أي من التالي له فوائد من مزج الصوت على الحواسيب المطورة؟,1
من خلال النص، وين أماكن اغلب البيوت الي تتميز باستخدام تصريف الحمام؟,1
بأي مكان توجد أنظمة تصريف متقدمة؟,1
شنو الأسباب الي تخلي المتزلج يدور؟,1
من خلال النص، شنو هي الأمور الي توصف بدقة التجوف بالشفرة لمزلاج الجليد الحديث؟,3
من خلال النص، شنو هي العملية الي تسمح للذرات بأبعاد خروج الطاقة من الضوء؟,4
شنو الي يخلي الذرة تتحفز بالصورة؟,2
من خلال النص، شنو الشي الي المصباح يعطل؟,3
شنو هي الأمور الخطرة أذا تبدل مصباح مفتوح؟,2
من خلال النص، شنو يصير من تنشق النواة؟,2
أي من التالي تعكس اتصالات من مسافات بعيدة للأرض؟,2
أي من الأتي يستخدم لوضع تلسكوب بالفضاء؟,2
شنو الي لازم نلاحظه عن سلسلة الأحداث لغرض تتبع مرور الوقت؟,1
من خلال النص، أي جانب هو وقت مقارنه الحدث؟,1
من خلال النص، شنو الشي الي يعتبر أساسي لورث العرش؟,2
من خلال المعلومة المعطاة بالنص، شنو الشي الي سوا تشالرلز لأزل مرة؟,3
