question,gemini_answer
Mely csoport kezdte a gyarmatosítás három évszázadig tartó időszakát?,4
"A részlet szerint hogyan lehet a legkönnyebben elérni, hogy egy párizsi megnyíljon az ember előtt?",1
A részlet szerint az alábbiak közül melyiket nem tartják a párizsiak sztereotipikus jellemzőjének?,1
Milyen előnyt nyújt az első osztály a Cape Town-i MetroRail-en?,1
A részlet szerint mi van minden ingázó vonaton Cape Townban?,1
Az alábbiak közül valószínűleg mit nem okoz egy kártevő állat?,1
Hol vásárolhatók előre fizetett telefonkártyák?,1
Hogyan vehetők igénybe az egyes kártyák által kínált jobb hívási tarifák?,1
A részlet szerint a következő fák közül melyik kevésbé gyakori a Plitvicei-tavak nemzeti parkban?,1
A következő ritka állatok közül melyik található meg a Plitvicei-tavak nemzeti parkban?,4
A részlet szerint ténylegesen mivel kapcsolatban segítenek a régiókódok?,1
"Az alábbiak közül melyik egy olyan hazugság, amelyet a médiavállalatok terjesztenek a régiókódokkal kapcsolatban?",1
Hazaérkezéskor melyik folyamat számít általában formalitásnak?,1
"Az alábbiak közül mit kell tudni, mielőtt hazaérkezünk?",2
"A részlet szerint minek a bősége teszi lehetővé, hogy a hegymászók folyamatosan új útvonalakat fedezzenek fel a Cochamó-völgyben?",4
A részletben szereplő információk szerint melyik cég biztosítja a legtöbb átkelési lehetőséget a déli féltekén?,1
Melyik cég biztosítja a legkevesebb óceán feletti átkelési lehetőséget a déli féltekén?,1
Melyik túraszervezet volt a Global Running Tours utódja?,2
A részlet szerint hány különböző futótúra-szervezet összekötésében segít a Global Running Tours?,1
"Mit tegyen egy turista, ha a lehető legtisztábban szeretne megfigyelni egy gepárdot?",3
A részlet alapján milyen típusú állattal találkozhat leginkább a látogató egy járműves szafaritúrán?,1
A részlet szerint mi csökkentheti az utazás költségét?,1
A részlet alapján valószínűleg ki tudná kiharcolni a legkedvezőbb utazási tarifákat?,1
A részlet szerint mi járult hozzá San Francisco világszintű elismertségéhez?,1
A részlet alapján az alábbi állítások melyike nem igaz San Franciscóra?,1
"A részlet szerint milyen utazó esetében nem valószínű, hogy jól jár, ha egy utazási ügynök szolgáltatásait veszi igénybe?",1
Az alábbiak közül melyiket nem említi a részlet az utazási ügynökön való foglalás előnyeként?,1
A részlet szerint mire nem képesek a valós idejű szövegfordító alkalmazások?,1
Mi teszi lehetővé a fordítások offline elvégzését?,1
A következők közül mely nem vált ki lavinát?,1
A részlet szerint az alábbiak közül miből lesz a lavina?,1
A részlet alapján mely összetevőkön alapul a curry?,1
A curry melyik összetevője helyett használnak bizonyos területeken kókusztejet?,1
"Miért kell megkerülni a Transzantarktiszi-hegységet, mielőtt a fennsíkra érünk?",1
A South Pole Traverse mentén mit jelölnek zászlókkal?,1
"A részlet mit nem említ azok közül, amivel kapcsolatban a turistáknak tisztában kell lennie Dél-Afrika felfedezése közben?",1
"A részlet alapján mi lenne rossz tanács azoknak a turistáknak, akik kocsival szeretnék felfedezni Dél-Afrikát?",2
"A részlet az alábbiak közül mit nem említ, mint a csomagok őrizetlenül hagyásával kapcsolatos potenciális veszélyt?",3
Mit nem említ a részlet a drogfutárkodással kapcsolatban?,4
"Milyen italt nem említ a részlet, mint aminek az elkészítését érdemes kipróbálni egy otthoni pihenés során?",1
"A következők közül melyiket érdemes meglátogatni egy otthoni pihenés során, ha a városunk az alkoholfogyasztási kultúrájáról ismert?",1
Hol találhatók a galambokat ábrázoló szobrok?,2
Melyik vízumtípusnál kell esetlegesen bizonyítani a megfelelő anyagi támogatás meglétét?,1
"Kinek az esetében a leginkább valószínű, hogy meghosszabbított vízumra lesz szüksége?",1
Mikor kell a leginkább vigyázni a moszkitókkal?,1
"A részlet szerint mit kell kerülnünk, hogy elkerüljük a moszkitókat, ha az esőerdőben vezetünk?",1
A részlet szerint az alábbi állítások közül melyik nem igaz a Sundarbans területével kapcsolatban?,1
Az erdő melyik része fekszik India területén?,1
"A részlet szerint ki az, akinél a legvalószínűbb, hogy legalább korlátozott mértékben megérti az angol nyelvet?",1
A részlet szerint minek lehet nehéz a kiejtése?,2
"A részlet szerint melyik forgatókönyv lenne ideális azon utazó számára, aki azt tervezi, hogy a kerületközi állomásról utazik busszal?",1
"Mi lenne jó tipp egy olyan turista számára, aki kelet felé szeretne utazni a kerületközi buszállomásról?",1
Az alábbiak közül melyik nem írja le pontosan Timbuktut?,1
"Az alábbi, Timbuktuval kapcsolatos tények közül melyik igaz?",1
Eredetileg mikor tartották volna a nyári olimpiát? ,4
A részlet alapján mikor válik egy tölcsér tornádóvá?,1
Az alábbiak melyike a tornádók pontos jellemzője?,2
A részlet alapján honnan szerezzen tanácsokat egy utazó a célvárosa politikai helyzetével kapcsolatban?,1
Utazási figyelmeztetés esetén valószínűleg mit nem fog megtapasztalni egy külföldi lakos?,1
A részlet szerint milyen típusú utazásnál van a legkisebb szükség egy utazási ügynök foglalási segítségére?,1
A részlet szerint melyik esetben lehet a leghasznosabb az utazási ügynök segítsége egy utazó részére?,1
"A részlet szerint mi segíthet egy utazónak abban, hogy elkerülje a csalódást egy új hely meglátogatásakor?",1
"A részletben szereplő információk alapján milyen típusú személy lehet csalódott, amikor külföldre utazik?",1
"Az alábbiak közül mi nem javasolt olyan utazó részére, aki először látogat meg egy fejlődő országot?",1
"Az alábbiak közül a részlet mit említ, mivel nem szabad túlzásba esni, amíg megszokunk egy fejlődő országot?",3
"Az alábbi opciók közül melyik lenne a legjobb egy biztosítottnak, aki magánál szeretné tartani a biztosítása virtuális másolatát, de nem biztos, hogy lesz internet-hozzáférése?",1
A részlet szerint az alábbiak közül minek nem kell szerepelnie a biztosítási iraton?,4
A részlet szerint melyik negatívméret tükrözi a leggyakrabban használt filmformátumot?,1
Az alábbi filmformátumok közül melyik biztosít a DSLR-hez hasonló felbontást?,1
"A részlet szerint az alábbiak közül melyik lenne az utolsó lépés, ha az ember utazási írási vállalkozást indít?",1
"Az alábbi képességek közül melyiket kell először tökéletesíteni, ha az ember utazási írási vállalkozást indít?",1
Milyen éghajlatú területeken fordulnak elő gyakran emésztési problémák?,3
A részlet szerint a rendszeres kitettség minek az immunitásához vezethet?,2
A következők közül melyik a schengeni övezeten belüli utazás előnye?,1
Mi nem található már meg Tutanhamon sírjában?,1
A részlet szerint melyik vancouveri hely lenne a legkevésbé vonzó a költségtudatos utazók részére? ,1
A részlet szerint valószínűleg melyik helyszín kínálja az utazóknak a leginkább autentikus vancouveri élményt?,1
"A részlet szerint mikor érdemes az utazóknak meglátogatni a vízesést, ha akadálytalan kilátást szeretnének?",1
"A részlet szerint mi az előnye annak, ha november és március között látogatjuk meg Victoria Falls-t?",1
"A részlet szerint az alábbiak közül mi nem javasolt, amikor drón segítségével készítünk felvételeket?",1
"A részlet szerint hol a legjobb felvételt készíteni, ha drónt használunk?",1
A részlet alapján a vízumfolyamat regisztrációs követelményeivel kapcsolatban melyik állítás hamis?,1
"Az alábbi helyek melyikére ne menjen a turista, ha el szeretné intézni a regisztrációját?",1
Kinek nem lenne előnyére az utazás közbeni önkénteskedés?,1
A részlet szerint milyen szempontból segíti a költségtudatos utazót a külföldi önkénteskedés?,1
"A részlet alapján mi tekinthető az átlagos utazástól eltérőnek, ha meglátogatjuk a Walt Disney Worldöt?",2
A Walt Disney Worldről szóló alábbi állítások közül melyik nem igaz?,1
A részlet szerint az alábbi problémák közül milyen tematikájú szakmai képzés vagy kiadvány megjelentetése a legkevésbé valószínű?,1
"A részlet szerint melyik az a témakör, amely esetében a legvalószínűbb, hogy érinti egy szakmai képzés?",1
"A részlet szerint mi a legjobb mód arra, hogy elkerüljük a potenciálisan fertőzött vizet?",1
"A részlet szerint mi az, ami még a tapasztalt úszók számára is szinte lehetetlen?",3
"Mit tegyen az ember, ha áramlásba kerül?",1
A részlet szerint milyen helyen érdemes meglátogatni egy kastélyt egy nyaralás keretében?,3
A részlet szerint az alábbiak közül mi nem javasolt a területre utazó nők részére?,1
A részletben leírt terület alapján mi lehet hasznos tipp női utazók részére?,1
"A részlet alapján milyen helyzetben lehet egy természetfotósnak szüksége arra, hogy különleges lencsét használjon?",1
Az alábbiak közül mit nem említ a részlet mint potenciális kihívást a természetfotósok részére?,3
"Az alábbiak közül melyikről a legkevésbé elképzelhető, hogy problémát okoz a hegyi hágókon vezetőknek?",1
"Mi az, ami valószínűleg megegyezik a különböző országokban a jövedelemadó tekintetében?",1
"A részlet szerint, ha az ember külföldön dolgozik, de valahol máshol él, valószínűleg hol kell befizetnie a jövedelemadóját?",1
"Az alábbiak közül mi az, ami nem tükrözi pontosan a világkiállításokat?",1
Az alábbiak közül mi szabály egy világkiállításon vagy nemzetközi expón?,1
Az alábbiak közül mi csökkentheti egy állattámadás valószínűségét?,1
Az alábbiak közül mit nem említ a részlet az állattámadások lehetséges okaként?,4
A szöveg szerint mi nem tekinthető pontos tippnek a sikeres harmonikajátékhoz?,1
Harmonikázás közben az alábbiak közül melyik segít a hangerő növelésében?,1
Miért vágják le a televízióban a kép széleit?,1
A szöveg szerint az alábbi problémák közül melyekkel találkozhatunk egy film DVD formátumra történő konvertálásakor?,1
Hol volt ezen a területen brit helyőrség?,3
Kinek az aláírása szerepelt a kézzel írott terven?,1
Az alábbi helyszínek közül hová érkezett utoljára Dunlap-nyomtatvány?,1
Hol állomásoztak Stark ezredes csapatai?,1
A szöveg szerint mikor hosszabbították meg Stark emberei a kerítést?,1
A szöveg szerint az alábbiak közül melyik volt Kína egyik legvéresebb korszaka?,1
A szöveg szerint mi igaz a nomád szakaszba lépő vándorhangya kolóniákra?,1
A szöveg szerint melyik állítás tükrözi pontosan a vándorhangya kolóniák fészkelési szokásait a nomád szakaszban?,1
Az alábbiak közül melyik folytatódik a külső ingerek hatása ellenére?,1
"Mely kifejezés írja le azon egyedeket, amelyek egy bizonyos fenotípusos jellemző varianciáit mutatják?",1
"Az alábbiak közül mely kifejezés helyes azokra az élőlényekre, amelyek egy adott területet foglalnak el?",1
Az alábbiak közül melyik nem lenne példa a természeten alapuló turisztikai tevékenységre?,1
A szöveg szerint az alábbiak közül melyik képezi a közlekedési rendszer alapját?,2
Az atommag körül keringő részecskék milyen típusú töltéssel rendelkeznek?,3
Milyen részecskékből áll az atommag?,1
A szöveg szerint az alábbiak közül melyik tekinthető ötbites bináris számnak?,1
Milyen néven nevezik még a bináris számjegyeket?,1
Az alábbiak közül melyiket nem említi a szöveg a diákblogolás elsődleges előnyeként?,1
Az alábbi szempontok közül melyiket említik a blogolás motivációjaként a diákok számára az íráskészségük fejlesztése végett?,1
Az alábbiak közül melyik nem előnyös a diákok számára az aszinkron kommunikációban? ,1
A szöveg szerint az aszinkron kommunikáció alábbi szempontjai közül melyik nem rugalmas a diákok számára?,1
"Mit nem említ a szöveg, amit a középkori várakkal hozhatnánk összefüggésbe?",4
Az alábbiak közül melyiket nem említi a szöveg a várromok között felidézhető szagok és hangok sorában?,3
Az alábbiak közül mely leírás illik a Kirby Muxloe kastélyra?,1
Az alábbi építészeti jellemzők közül melyik tekinthető atipikusnak a Kirby Muxloe kastély esetében a szövegben leírt időszakban?,1
"A szöveg szerint az alábbiak közül melyik lenne a leghasznosabb egy olyan futó számára, aki a következő szezonra készül?",1
A szöveg szerint az alábbiak közül melyik a legfontosabb egy első osztályú félmérföldes futó számára?,1
Az alábbiak közül melyik nem érhető el egy sportoló esetében kizárólag táplálkozási szokások révén?,1
"A szöveg alapján az alábbiak közül melyiket nem javasolják a fiatal sportolóknak, hogy jobban élvezzék a sportot?",1
A szöveg szerint miért vásárolna egy középtávfutó drágább felszerelést?,1
A szöveg szerint mit igényel a középtávfutás?,3
Ki fedezte fel a nukleáris mágneses rezonanciát? ,3
Melyik évben adták ki az első szabadalmat a mágneses rezonanciával való orvosi képalkotásra? ,1
"A szöveg szerint mit kell az embereknek jól megérteniük ahhoz, hogy mások fizikai cselekedeteit értelmezni tudják?",1
A szöveg szerint miben segíti az embert a szándék megértése?,1
A szöveg szerint az alábbiak közül melyik az AI fő céljának pontos összefoglalása?,4
A szöveg szerint az alábbiak közül melyikkel hozzák gyakran összefüggésbe a mesterséges intelligenciát?,3
A szöveg szerint az alábbiak közül melyik az összefonódó gondolkodásmóddal rendelkezők erőssége?,1
A szöveg szerint az alábbiak közül melyiket nem tekintjük az összefonódó gondolkodásmód hangsúlyos elemének?,1
A szöveg szerint az alábbiak közül melyik nem tekinthető mikro-arckifejezésnek?,1
A mikro-arckifejezések értelmezésére vonatkozó alábbi állítások közül melyik nem igaz?,1
Az alábbiak közül melyik vált fontosabbá a reneszánsz hatására? ,1
A reneszánsz eredményeképpen az alábbiak közül melyikre helyeztek kisebb hangsúlyt?,1
Az alábbiak közül melyik nem jelent motivációt az internet kapcsolatok folytatására való használatára?,1
Az alábbiak közül melyik nem jelent az internet személyes használatára irányuló motivációt?,1
"Mikor kezdte Nyugat-Európa kialakítani a saját stílusát ahelyett, hogy külső tényezők befolyásolták volna?",1
Mely időszaknak köszönhető a gombok ruhák rögzítésére való használata? ,1
A szöveg szerint az alábbiak közül melyik tekinthető járható hosszú távú megoldásnak a környezeti problémákra?,1
A szöveg szerint az alábbi megoldások közül melyik nem tekinthető a környezeti problémák tüneti kezelésének?,1
"Melyik országban volt az első olyan európai háború, amelynek központi kérdéseit nem vallási vonatkozásúnak, hanem az erőviszonyokkal kapcsolatosnak tartották?",1
Melyik háborút nevezik néha az utolsó „vallásháborúnak”?,1
Az alábbiakban felsoroltak közül a katolikus egyház mely aspektusai nem kerültek górcső alá?,1
A szöveg szerint kit gyilkoltak meg Versailles-ban?,1
Az alábbiak közül mire nem kényszerítette rá a csőcselék a királyt és a királynét?,1
Az alábbiak közül melyik nem volt Nagy-Britannia rendhagyó tengeri hadviselésének eredménye?,1
Melyik állítás nem jellemzi pontosan Nagy-Britannia Németország elleni tengeri blokádját?,1
A szöveg alapján ki esetében lenne a legvalószínűbb a szklerózis multiplex diagnózisa?,1
A szöveg szerint a rendszeres tevékenységben részt vevők miben igényeltek több támogatást?,1
A szöveg szerint hogyan űzik a vívást általában?,4
A szöveg szerint az alábbiak közül melyik lenne a belső mérgezés legmarkánsabb jele?,1
A szöveg szerint mi a megfelelő első lépés az áldozat állapotának felmérésekor?,1
Az alábbi állítások közül melyik nem tükrözi pontosan az áldozat megvizsgálásának folyamatát?,1
A francia forradalom által kiváltott változások közül melyik volt jelentős hatással a munkásosztály polgáraira?,1
Mi képezte kisebb valószínűséggel a francia forradalom után a katonai és más foglalkozásokban elért sikerek alapját?,1
Mely közszolgáltatás váltja ki a legtöbb elégedetlenséget a fejlett országokban?,1
A szöveg szerint mi mondható el a tömegközlekedési rendszerekről?,1
A szöveg szerint az alábbiak közül melyiknek a felmérése lehet nehéz a járművezetők kiszámíthatatlansága miatt?,4
Az alábbiak közül melyiket alkalmazzák a forgalmi folyamatok matematikai ábrázolásakor?,1
Mivel ültette be Hershey és Chase a DNS-ét? ,1
"Mitől függ, hogy egy mutáció átöröklődik-e az utódokra?",1
A szövegben szereplő információk alapján mire nem támaszkodnak a mutációk különböző hatásai?,1
"Az alábbiak közül melyik nem volt oka annak, hogy az ősi kultúrák kecskét tartottak?",1
Minél kevesebb mit kell elérni a golfban?,1
Hol vágják rövidebbre a füvet a golfpályán?,1
Mi egy kísérlet jellemző célja?,1
A szöveg szerint mi nem segíti a tudományos kutatást?,1
A szöveg szerint melyik állítás nem igaz a tornádókra vonatkozóan?,1
A szöveg alapján az alábbi állítások közül melyik írja le pontosan a tornádók többségét?,1
Az alábbiak közül melyiket kezdték el csinálni az emberek a 16. században?,1
Mióta nagyítanak az emberek tárgyakat lencsékkel?,1
A szöveg alapján mit árul el Mohamed barlangja a lelki gyakorlatairól vagy értékeiről?,1
A szöveg szerint mire használták először a vasat?,1
A szöveg szerint miért váltotta fel a fakereket a vaskerék?,4
A szöveg szerint mi alakította az egyént a romantika korában?,1
Az alábbi állítások közül melyik nem tükrözi a technológiai determinizmus általános eszméjét? ,1
A szöveg szerint az alábbiak közül melyik nem kapcsolódik az íj lefelé húzásához?,1
A szöveg szerint az alábbiak közül melyikhez társul lágyabb hangzás?,1
A fosszíliák tanúsága szerint a kezek végül mihez alkalmazkodtak elsősorban a következők közül?,1
Az alábbiak közül melyik írja le pontosan a csimpánzok ujjperceit? ,1
A szelekció melyik állományból távolítja el az új genetikai variációkat?,4
Melyik folyamat felelős a genetikai variáció létrejöttéért?,1
"A szövegben szereplő információk alapján mit kellene fogyasztania egy főemlősnek, hogy megoldja a „fehérjeproblémáját”?",1
A szöveg szerint az alábbi problémák közül melyiket nem az esszenciális aminosavak hiánya okozza?,1
Egy adott szubkultúra tagjai gyakran hogyan jelzik a csoporthoz való tartozásukat?,1
"A szövegben bemutatott elmélet szerint mi történhet egy olyan gyermekkel, aki egy olyan faji kisebbséggel azonosul, amely a sztereotípiák szerint fenyegető magatartást tanúsít?",1
A szöveg szerint a gyermek faji sztereotípiákkal kapcsolatos ismeretei az alábbiak közül mire lehetnek hatással?,1
"A szöveg szerint az alábbiak közül melyik nem valószínű, hogy összhangban van egy elvadult gyermek nevelésével?",1
A szöveg szerint az alábbiak közül melyik írja le pontosan a gyermekek vad magatartását?,1
A szöveg alapján az alábbi gyakorlatok közül melyik nem felel meg a megélhetésközpontú mezőgazdaságnak?,1
Az alábbiak közül melyik írja le pontosan a megélhetési mezőgazdaság gyakorlatát?,1
A múzeumlátogatás a turizmus melyik kategóriájába tartozik?,1
A szöveg szerint mi lehet prioritás a szabadidős utazók számára?,2
"Miről tesz említést a szöveg, ami segített csökkenteni a helyi egyházi gyülekezetben a változástól való félelmet?",1
A szöveg szerint miben segíthet saját történetünk megismerése?,1
Az alábbi állítások közül melyik jellemzi pontosan a tanulás posztmodern megközelítését?,1
Az alábbi állítások közül melyik nem tükrözi pontosan a posztmodern tanulási megközelítést?,1
A normál alvásidőszak alatti szándékos ébredés után a felsoroltak közül melyik akadályozná az alvásmegszakítás folyamatát?,1
Az alábbiak közül melyik nem pontos leírása az alvásmegszakításnak?,1
"Mi növekszik, ahogyan az agy egyre gyakrabban próbál tudatosan álmodni?",1
Az alábbiak közül milyen negatív hatással lehet a szervezetre a gyakori tudatos álmodás?,1
A szöveg szerint miben hasonlítanak a hagyományos és a virtuális csapatok?,1
A szöveg alapján melyik állítás nem igaz a fizikai és virtuális csapatokra vonatkozóan?,1
Az alábbiak közül melyik nem áll a tartalomelméletek középpontjában?,1
Az alábbiak közül melyik nem képezi a harmadok szabályának tárgyát?,1
Az alábbiak közül melyik nem jellemzi a 35 mm-es fényképformátumot?,1
"A szöveg szerint hogyan javulnak a változtatható fókusztávolságú (zoom) objektívek, miközben a gyártók egyre jobb minőségű objektíveket gyártanak?",1
A szövegben szereplő információk alapján mikor lehet előnyösebb egy zoom objektív a fix gyújtótávolságú objektívnél?,1
Az alábbiak közül melyik nem tekinthető a miszticizmus pontos leírásának?,1
A szöveg szerint az alábbiak közül melyik nem tartozik a miszticizmus középpontjába?,1
A szöveg szerint kik alakították ki a mezőgazdasági társadalmat?,3
A szöveg szerint a moákra vadászó csoport melyik hely első lakosai közül került ki?,2
Mely forgatókönyv esetén lenne előnyös a hajtogató számára a pureland origamimódszer alkalmazása?,1
Az alábbiak közül melyik nem jellemzi pontosan a pureland origamit?,1
A szöveg szerint melyik helyszín nem kapcsolódik az Indus-völgyi civilizációhoz?,3
Az alábbiak közül melyik nem szerepel a szövegben tárgyalt bronzkori civilizáció lehetséges neveként?,3
A szöveg szerint az alábbiak közül melyik hoz hosszú távú hasznot?,1
"A szöveg szerint az alábbiak közül melyiket helyezheti valaki előtérbe, ha az azonnali előnyökre összpontosít?",4
A szöveg szerint ki finanszírozta a háborús költségek jelentős részét?,1
Melyik korszak előzte meg a templomosok korát?,3
Melyik korszak következett a templomosok kora után?,1
"Melyik orvosi kezelést vagy eljárást nem említik, amelyet az orvosok és sebészek a Római Birodalom idején alkalmaztak?",1
A szöveg szerint az alábbiak közül melyik nem tulajdonítható a Római Birodalom idején az orvostudomány területén elért fejlődésnek?,1
Mitől függ a látás képessége?,1
Mitől függ a szem szerkezetének eltérése az élőlények között?,1
"A szöveg szerint melyik, szikhizmusról szóló állítás nem mutatja be pontosan a vallást?",1
A szöveg szerint az alábbiak közül melyik tekinthető a szikh hitrendszer központi elemének?,1
A szöveg szerint mire tudnak nehezen koncentrálni a figyelemhiányos rendellenességben szenvedő gyerekek?,1
A szöveg szerint miért hajlamosak a figyelemhiányos gyermekek kockázatos viselkedésre?,1
A szövegben szereplő információk alapján melyik nem példa az „állványzaton” (scaffolding) alapuló tanulástámogatásra?,1
"Az alábbiak közül melyik nem írja le pontosan az állványzat, vagyis a scaffolding fogalmát?",1
"A szöveg szerint a MySpace melyik funkciója lehet hasznos azon diákoknak, akiknek nehézségeik vannak az olvasással?",1
A szöveg szerint az alábbiak közül melyik nem volt része Hruscsov munkáslázadásokra adott válaszának?,1
Az alábbiak közül melyik nem volt kiváltó oka a lengyelországi zavargásoknak?,1
A szöveg szerint az alábbiak közül melyik nem befolyásolta a Szovjetunió és az USA közötti kapcsolatot?,1
Az alábbiak közül melyik nem írja le pontosan az idegi impulzusok egész testen átívelő továbbításának célját?,1
Mi található a Gízai-fennsíkon?,4
Mi volt a nagy piramis építésének célja?,1
Kinek köszönhetően szereztünk tudomást a templomot tönkretevő gyújtogatóról?,1
Melyik állítás helytálló Artemisz templomának újjáépítésével kapcsolatban?,1
A szöveg szerint mikor járhatott legkorábban egy faj két lábon?,1
Melyik faj járt rendszeresen két lábon?,1
Mit akart elérni a német haditengerészet a második világháború alatt?,1
A szövegben szereplő információk alapján ki volt a legsikeresebb a tengeri hadviselésben az észak-atlanti hadjárat során?,1
"Mi nem létezett, amikor az asszírok bevezették a lovasság használatát?",1
Hogyan zajlanak a lovasságot alkalmazó csaták?,1
A szöveg szerint melyik helyen nem fordulhatna elő egy átlagos babiloni polgár?,1
Az alábbiak közül melyeket korlátozták kifejezetten papokra?,1
Mikor vált Tutanhamon király ismertté?,1
Mi tette Tutanhamon királyt ismert egyiptomi királlyá?,1
"Mely képességgel nem rendelkezett a görög költő, Homérosz?",2
"Melyik az a híres görög, aki nem az irodalomból ismert?",1
Hol töltötte ideje nagy részét egy héber család?,1
Mi nem volt nagyon fontos egy héber család számára?,1
Az alábbiak közül melyik nem nevezhető a skandináv országok közötti különbségnek?,2
Kik telepedtek le először Grönlandon?,1
Melyik csoport étkezne szívesebben szék nélkül?,1
Az alábbiak közül melyik nem volt része egy ókori római lakomának?,4
"A szöveg alapján az alábbiak közül melyiknek nem valószínű, hogy tartós hatása lesz?",1
A szöveg szerint mi előzi meg a nemzetet?,1
Melyik állítás nem igaz a Drukgyal Dzongról?,1
Melyik állítás írja le pontosan a Drukgyal Dzongban megesett tűzvész kimenetelét?,1
"Az alábbi, Kambodzsára vonatkozó állítások közül melyik igaz?",1
Az alábbi állítások közül melyik írja le pontosan Kambodzsa megszállását?,1
Az alábbiak közül melyiket nem tette meg a Holland Kelet-Indiai Társaság Tajvanon töltött ideje alatt?,1
Mit állapított meg a Shimonoseki békeszerződés?,1
Mi alapján mérjük egy vegyület pH-értékét?,1
Mit távolítottak el a hidrogénionokból?,4
Az alábbi állítások közül melyik nem jellemzi pontosan az oroszlánfalkát?,1
Az alábbi állítások közül melyik nem írja le pontosan az oroszlánok viselkedését?,1
Melyik ragadozófaj gyakori zsákmánya a nyúl?,1
A kistestű macskák az alábbiak közül általában melyikre vadásznak?,1
Az alábbiak közül melyik nem része az ocelot vadászmódszerének?,1
Az alábbiak közül melyik nem jellemzi pontosan az ocelotot? ,1
Az alábbiak közül melyik nem tekinthető a tigris legnagyobb erősségének?,1
A szöveg szerint mi a különbség a tigrisek és az oroszlánok között?,1
"A szöveg szerint mit csinált Robert Hooke korábban, mint a többi biológus?",1
Mit jelent a „cell” (sejt) szó eredete?,1
A szöveg szerint mire képes a legtöbb állat?,1
A szöveg szerint mivel nem rendelkeznek egyes állatok?,1
Mi segíti a növényeket a fotoszintézis folyamatában?,4
"Mit lélegzik ki az ember, amit a növények belélegeznek?",4
A szöveg szerint az alábbi példák közül melyik akadályozná az evolúció folyamatát?,1
Az alábbi állítások közül melyik nem írja le pontosan a fajképződés folyamatát? ,1
A keringési rendszer melyik része szállítja a vért a szív felé?,1
Mely „csövek” a legkisebbek a keringési rendszerben?,1
"Az alábbiak közül melyikre hat pozitívan a rovarok azon képessége, hogy szárnyaikat hátrahajtják?",1
"Az alábbiak közül melyiket nem említi a szöveg olyan tényezőként, amelyre hatással van a rovarok repülési képessége?",1
Az alábbi jellemzők közül melyiket nem szokták a dinoszauruszokkal kapcsolatba hozni?,1
Az alábbiak közül melyiket nem tartják a madarak és a dinoszauruszok közös jellemzőjének?,1
A szöveg szerint a cikász melyik részét ehette meg a Triceratops?,1
A szöveg szerint a Triceratops az alábbiak közül melyiket enné meg a legnagyobb valószínűséggel? ,1
A szöveg szerint az alábbi sportágak közül melyik lehet széles körben népszerű Olaszország legészakibb régióiban?,1
A szövegben szereplő információk alapján az alábbi sportágak közül melyikben nyert világbajnokságot Olaszország?,1
Milyen esemény után váltak Luxemburg egyes részei belgává?,2
Az alábbiak közül melyik befolyásolta Luxemburg semlegességét?,1
Törökország teljes területének hány négyzetkilométere található Európában?,4
A szöveg szerint körülbelül hány mérföld hosszú Törökország?,4
Mire használják a latin nyelvet Vatikánvárosban?,1
Vatikánvárosban mire nem használják az olasz nyelvet?,1
A szöveg szerint az alábbiak közül melynek származik előnye a szofisztikált számítógépeken történő hangkeverésből?,1
A szöveg szerint hol volt az otthonok többségében vízöblítéses vécé?,1
Az alábbi helyek közül melyeken találtak fejlett csatornarendszereket?,1
Az alábbiak közül melyik hatására kezd el fordulni a korcsolyázó?,1
A szöveg szerint az alábbiak közül melyik írja le pontosan a modern korcsolya pengéjének üregét?,1
"A szöveg szerint mi az a folyamat, amely lehetővé teszi az atomok számára, hogy eltávolítsák a fényből a többletenergiát?",1
Miért bocsát ki egy atom fotont?,1
"A szöveg szerint mi okozza azt, hogy egy villanykörte idővel elromlik?",1
Az alábbiak közül melyikhez lehet veszélyes hozzáérni az izzó cseréje közben?,1
"A szöveg szerint mi történik, ha egy atommag kettéválik?",2
Az alábbiak közül melyek tükrözik vissza a távolsági hívásokat a Földre?,1
"Ezek közül melyiket használják arra, hogy egy teleszkópot az űrbe juttassanak?",1
"Mit kell megjegyeznünk egy ciklikus eseményről, hogy nyomon követhessük az idő múlását?",1
A szöveg szerint egy esemény mely aspektusa hasonlítható össze az idő segítségével?,1
A szöveg szerint az alábbiak közül melyik jellemző egy trónörökösre?,1
A szövegben szereplő információk alapján mit tett elsőként Károly?,4
Melyik országból származott Trygvasson flottája?,4
A történelem mely időszakában gyakorolt Németország erős kulturális hatást Észtországra?,1
Mi volt hatással az észt nyelvre?,1
A szöveg szerint a hindi anyanyelvűek száma melyik tényező alapján ingadozik?,1
Az alábbiak közül melyik igaz állítás igaz a hindi és az urdu nyelvre vonatkozóan?,1
Az alábbiak közül melyik nem pontos tény a Hangeul ábécével kapcsolatban?,1
A Hunmin Jeongeum ábécét végül mire változtatták?,2
A szöveg szerint mely nyelvekre volt hatással a szanszkrit?,1
A szöveg szerint mi miatt szorult vissza a szanszkrit nyelv használata?,1
A szöveg szerint az alábbiak közül melyik állítás helyes az Io gravitációjával kapcsolatban?,1
A szöveg szerint az alábbi állítások közül melyik írja le pontosan a Hold külső rétegét?,1
A szöveg szerint hol a legvastagabb a Hold kérge?,1
A szöveg alapján az alábbiak közül melyikben hisznek bizonyos emberek?,1
"Mi lesz vékonyabb, minél távolabb kerülünk a Nap középpontjától?",1
A szöveg szerint a Nap melyik része látható a Földről?,1
Az alábbi megfigyelések közül melyik segített megerősíteni Kopernikusz elméletét?,1
